old_id,name,usage_count,category_major,category_sub,drop_type,reason
5121,薄壳,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5122,皮高筋面粉,5,其他,烘焙与加工食品,processed,成品、半成品或加工食品
5123,粉蒸肉米粉,5,畜肉类及其制品,畜肉,processed,成品、半成品或加工食品
5124,鸡肠,5,禽肉类及其制品,禽肉,processed,成品、半成品或加工食品
5125,浆果,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5126,蛋挞模,5,其他,烘焙与加工食品,processed,成品、半成品或加工食品
5127,不插电酸奶机,5,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
5129,奥利奥碎饼干,5,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
5132,教程,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5134,矿物质水,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5135,糙米粉,5,谷类及其制品,谷物,processed,成品、半成品或加工食品
5137,姜干辣椒,5,蔬菜类及其制品,蔬菜,seasoning,调味料不进入基础原生食材表
5139,皮低筋面粉,5,其他,烘焙与加工食品,processed,成品、半成品或加工食品
5142,梅酒,5,其他类,其他,seasoning,调味料不进入基础原生食材表
5145,酥炸粉,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5146,糯米粉手粉,5,谷类及其制品,谷物,processed,成品、半成品或加工食品
5150,蛏干,5,鱼虾蟹贝类,贝,processed,成品、半成品或加工食品
5151,华夫饼粉,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5153,波力海苔,5,鱼虾蟹贝类,水产,processed,成品、半成品或加工食品
5156,芒果果冻,5,其他,烘焙与加工食品,junk,不属于指南允许的基础原生食材类别
5157,白奶酪,5,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
5159,坚果干,5,坚果种子类,坚果种子,processed,成品、半成品或加工食品
5160,琼脂粉,5,其他类,其他,processed,成品、半成品或加工食品
5161,粉絲,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5168,明太子,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5169,麻辣烫料,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5171,多少红豆,5,干豆类及其制品,豆制品,junk,数量或单位残留且无法可靠恢复原食材
5173,金针,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5174,浓缩咖啡粉,5,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
5176,潮汕咸菜,5,蔬菜类及其制品,蔬菜,processed,成品、半成品或加工食品
5177,皮肉,5,其他,烘焙与加工食品,junk,不属于指南允许的基础原生食材类别
5179,黄色色粉,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5180,干辣子,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5181,玛丽亚饼干,5,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
5183,炖盅,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5186,章鱼干,5,鱼虾蟹贝类,水产,processed,成品、半成品或加工食品
5188,黄色面包糠,5,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
5189,芫荽粉,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5193,烹饪,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5194,零度可乐,5,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
5197,果味粉,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5198,和薄荷叶,5,蔬菜类及其制品,蔬菜,seasoning,调味料不进入基础原生食材表
5202,巧克力戚风蛋糕,5,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
5203,马苏,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5204,各一个,5,其他类,其他,junk,数量或单位残留且无法可靠恢复原食材
5206,樱花奥利奥,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5208,两种,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5209,黄油液,5,乳类及其制品,乳制品,processed,烘焙或乳制加工食品
5213,手打鱼丸,5,其他,烘焙与加工食品,processed,成品、半成品或加工食品
5214,米皮,5,其他,烘焙与加工食品,junk,不属于指南允许的基础原生食材类别
5215,鲜桂花,5,蔬菜类及其制品,蔬菜,seasoning,调味料不进入基础原生食材表
5216,黑椒牛柳,5,畜肉类及其制品,畜肉,seasoning,调味料不进入基础原生食材表
5218,王守义麻辣鲜,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5220,老腊肉,5,畜肉类及其制品,畜肉,processed,加工肉制品
5224,黑朗姆,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5229,研磨,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5231,酱一大勺,5,调味,其他,junk,不属于指南允许的基础原生食材类别
5233,花嘴,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5234,茉莉花茶包,5,其他,饮品,junk,不属于指南允许的基础原生食材类别
5236,兰香子,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5237,川味腊肠,5,畜肉类及其制品,畜肉,processed,成品、半成品或加工食品
5239,凤尾鱼罐头,5,鱼虾蟹贝类,水产,processed,成品、半成品或加工食品
5241,市场买,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5244,成熟牛油果,5,水果类及其制品,水果,processed,成品、半成品或加工食品
5245,红皮花生米,5,其他,烘焙与加工食品,junk,不属于指南允许的基础原生食材类别
5246,机牛奶,5,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
5247,巧克力雪糕,5,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
5249,披萨盘,5,其他类,其他,processed,成品、半成品或加工食品
5252,分享,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5254,月饼预拌粉,5,其他,烘焙与加工食品,processed,成品、半成品或加工食品
5256,干椰蓉,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5258,子普通面粉,5,其他,烘焙与加工食品,processed,成品、半成品或加工食品
5259,六寸,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5265,黑豆豆浆,5,其他,饮品,processed,成品、半成品或加工食品
5271,可食玫瑰,5,蔬菜类及其制品,蔬菜,seasoning,调味料不进入基础原生食材表
5272,蛋糕纸托,5,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
5273,多谷物面包粉,5,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
5275,一圈,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5277,调温巧克力,5,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
5284,四川腊肠,5,畜肉类及其制品,畜肉,processed,成品、半成品或加工食品
5285,芫荽籽,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5286,特浓咖啡,5,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
5287,耐烘焙巧克力豆,5,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
5290,多少肥牛,5,畜肉类及其制品,畜肉,junk,数量或单位残留且无法可靠恢复原食材
5294,素材,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5295,了牛奶,5,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
5297,西瓜皮西瓜皮,5,其他,烘焙与加工食品,junk,不属于指南允许的基础原生食材类别
5299,莲心,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5300,麻辣火锅蘸料,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5302,冰粒,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5303,色巧克力币,5,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
5305,味全,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5306,石膏粉,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5308,鱼翅,5,鱼虾蟹贝类,其他,processed,成品、半成品或加工食品
5310,戚风蛋糕量,5,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
5314,可可蛋糕胚,5,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
5315,干辣椒圈,5,蔬菜类及其制品,蔬菜,seasoning,调味料不进入基础原生食材表
5317,黄瓜皮,5,其他,烘焙与加工食品,junk,不属于指南允许的基础原生食材类别
5318,时时间,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5320,材料二,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5321,自己看,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5323,位置,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5324,酱青,5,调味,其他,junk,不属于指南允许的基础原生食材类别
5327,帕尔马干酪,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5330,瑶柱干,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5332,萧山萝卜干,5,蔬菜类及其制品,蔬菜,processed,成品、半成品或加工食品
5333,多少生蚝,5,其他类,其他,junk,数量或单位残留且无法可靠恢复原食材
5336,烟熏腊肉,5,畜肉类及其制品,畜肉,processed,加工肉制品
5337,葡挞皮,5,其他,烘焙与加工食品,junk,不属于指南允许的基础原生食材类别
5339,紅蘿蔔,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5341,子即可水,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5344,坛子,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5345,爆浆,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5346,剩余食材,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5347,厚片吐司,5,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
5349,多少豇豆,5,干豆类及其制品,豆制品,junk,数量或单位残留且无法可靠恢复原食材
5350,就行了水,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5351,定量面粉,5,其他,烘焙与加工食品,processed,成品、半成品或加工食品
5352,日式年糕,5,其他,烘焙与加工食品,processed,成品、半成品或加工食品
5353,是面粉,5,其他,烘焙与加工食品,processed,成品、半成品或加工食品
5355,银耳一朵,5,菌藻类,菌藻,junk,数量或单位残留且无法可靠恢复原食材
5356,总共,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5357,葱姜干辣椒,5,蔬菜类及其制品,蔬菜,seasoning,调味料不进入基础原生食材表
5360,奶皮子,5,乳类及其制品,其他,processed,饮料、酒类或乳制品不属于本版核心原生食材
5361,鱼头剁椒,5,鱼虾蟹贝类,水产,processed,成品、半成品或加工食品
5362,叶结,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5363,种-高筋面粉,5,其他,烘焙与加工食品,processed,成品、半成品或加工食品
5367,台豆浆机,5,其他,饮品,processed,成品、半成品或加工食品
5368,萝卜丸子,5,其他,烘焙与加工食品,processed,成品、半成品或加工食品
5371,花干,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5374,多少放多少,5,其他类,其他,junk,数量或单位残留且无法可靠恢复原食材
5383,对半切开,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5384,脆骨,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5385,辣椒皮,5,其他,烘焙与加工食品,junk,不属于指南允许的基础原生食材类别
5387,奥尔良腌制料,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5388,彩色巧克力豆,5,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
5389,冰沙,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5391,幸福,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5392,多少个鸡蛋,5,禽肉类及其制品,禽肉,junk,数量或单位残留且无法可靠恢复原食材
5393,备温水,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5394,红酸汤,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5395,张豆皮,5,其他,烘焙与加工食品,processed,豆制品或淀粉制品（严格模式排除）
5397,牛肉火腿,5,畜肉类及其制品,畜肉,processed,加工肉制品
5398,进口奶粉,5,乳类及其制品,乳制品,processed,烘焙或乳制加工食品
5399,一盆,5,其他类,其他,junk,不属于指南允许的基础原生食材类别
5403,辣酱面,5,调味,其他,junk,不属于指南允许的基础原生食材类别
5406,熟油辣子,5,其他类,其他,processed,成品、半成品或加工食品
5407,鸡蛋沙拉,5,禽肉类及其制品,禽肉,processed,成品、半成品或加工食品
