id,name,ingredient_type,core_ingredient_id,category,subcategory,is_core_raw,is_edible,review_status,usage_count,reason
6140,花鲢,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6141,花鸭肉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6142,芹菜切丝,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6143,芹菜切粒,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6144,芹菜碎末,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6145,芹菜粒,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6146,芹菜苗,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6147,芽白,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6148,芽菜,processed,,扩展食材,processed,0,1,verified,12,加工、半成品、乳制品或饮品
6149,苏子叶,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6150,苏子粉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6151,苏式话梅,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6152,苏打,other_food,,扩展食材,other_food,0,1,review,14,菜谱实际使用名称，待进一步规范
6153,苏打或食堿,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6154,苏打粉,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6155,苕尖,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6156,苕粉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6157,苞谷鸡,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6158,苦苣,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6159,苦苣菜,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6160,苦荞米,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6161,苦荞粉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6162,苦菊,other_food,,扩展食材,other_food,0,1,review,5,菜谱实际使用名称，待进一步规范
6163,苹果或梨,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6164,苹果醋,seasoning,,扩展食材,seasoning,0,1,verified,6,调味料
6165,苹果🍎,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6166,茄子/胡萝卜,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6167,茄子仔,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6168,茄子🍆,other_food,,扩展食材,other_food,0,1,review,3,菜谱实际使用名称，待进一步规范
6169,茅台,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6170,茅台酒,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6171,茅根,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6172,茉莉花,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6173,茧蛹,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6174,茨菇,other_food,,蔬菜,季节数据补充,0,1,review,1,菜谱实际使用名称，待进一步规范
6175,茨菰,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6176,茭瓜,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6177,茯苓,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6178,茴香,seasoning,,扩展食材,seasoning,0,1,verified,24,调味料
6179,茴香根,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6180,茴香粉,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6181,茴香粒,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6182,茴香花椒,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6183,茴香苗儿,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6184,茴香香叶花椒,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6185,茶,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
6186,茶勺五香粉,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6187,茶勺原味鲜,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6188,茶勺姜碎,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6189,茶勺料酒,seasoning,,扩展食材,seasoning,0,1,verified,4,调味料
6190,茶勺柠檬汁,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6191,茶勺油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6192,茶勺油泼辣子,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6193,茶勺淀粉,processed,,扩展食材,processed,0,1,verified,3,加工、半成品、乳制品或饮品
6194,茶勺生抽,seasoning,,扩展食材,seasoning,0,1,verified,9,调味料
6195,茶勺生粉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6196,茶勺白糖,seasoning,,扩展食材,seasoning,0,1,verified,2,调味料
6197,茶勺盐,seasoning,,扩展食材,seasoning,0,1,verified,5,调味料
6198,茶勺砂糖,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6199,茶勺米醋,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6200,茶勺糖,seasoning,,扩展食材,seasoning,0,1,verified,4,调味料
6201,茶勺老抽,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6202,茶勺耗油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6203,茶勺芝麻油,seasoning,,扩展食材,seasoning,0,1,verified,2,调味料
6204,茶勺花生碎,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6205,茶勺蒜末,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6206,茶勺蒸鱼酱油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6207,茶勺虾膏,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6208,茶勺蚝油,seasoning,,扩展食材,seasoning,0,1,verified,5,调味料
6209,茶勺辣椒粉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6210,茶勺酱油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6211,茶勺香油,seasoning,,扩展食材,seasoning,0,1,verified,2,调味料
6212,茶勺鸡汁,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6213,茶勺鸡精,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6214,茶勺麻油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6215,茶勺黄豆酱,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6216,茶勺黑胡椒碎,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6217,茶匙盐,seasoning,,扩展食材,seasoning,0,1,verified,2,调味料
6218,茶匙鸡精,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6219,茶叶,processed,,扩展食材,processed,0,1,verified,4,加工、半成品、乳制品或饮品
6220,茶油,seasoning,,扩展食材,seasoning,0,1,verified,4,调味料
6221,茶籽油,seasoning,,扩展食材,seasoning,0,1,verified,3,调味料
6222,草寇,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6223,草本生态鲜猪肋排,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6224,草果,seasoning,,扩展食材,seasoning,0,1,verified,23,调味料
6225,草果粉,seasoning,,扩展食材,seasoning,0,1,verified,3,调味料
6226,草母鸡,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6227,草茹老抽,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6228,草菇老抽,seasoning,,扩展食材,seasoning,0,1,verified,2,调味料
6229,草鱼/鲢鱼/龙利鱼,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6230,草鱼/黑鱼/巴沙鱼柳,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6231,草鱼或黑鱼,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6232,草鱼肉,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6233,草鸡,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6234,草鸡蛋,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6235,荞麦米,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6236,荞麦粉,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6237,荞麦面,other_food,,扩展食材,other_food,0,1,review,4,菜谱实际使用名称，待进一步规范
6238,荠菜头,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6239,荤香,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6240,药材量,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6241,药芹,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6242,荷叶,seasoning,,扩展食材,seasoning,0,1,verified,7,调味料
6243,莲白,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6244,莲菜,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6245,莲藕切片土豆切块,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6246,莳萝,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6247,莴笋叶子,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6248,莴笋干,processed,,扩展食材,processed,0,1,verified,2,加工、半成品、乳制品或饮品
6249,莴苣叶,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6250,莴苣笋,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6251,菇,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6252,菇盐,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6253,菇类,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6254,菇粉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6255,菊叶,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6256,菊花脑叶,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6257,菌类,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6258,菌菇,generic,,扩展食材,generic,0,1,review,9,宽泛名称，保留原义而不猜测具体品种
6259,菌菇或木耳,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6260,菌菇酱,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6261,菜,other_food,,扩展食材,other_food,0,1,review,79,菜谱实际使用名称，待进一步规范
6262,菜可以根据自己喜好添加,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6263,菜叶白菜,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6264,菜和肉比例可以按照自己喜好搭配哦,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6265,菜圃,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6266,菜头,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6267,菜心或其它青菜或瓜类,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6268,菜椒,other_food,,扩展食材,other_food,0,1,review,7,菜谱实际使用名称，待进一步规范
6269,菜油,seasoning,,扩展食材,seasoning,0,1,verified,9,调味料
6270,菜码,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6271,菜籽油,seasoning,,扩展食材,seasoning,0,1,verified,41,调味料
6272,菜籽油或者其他油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6273,菜籽油油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6274,菜肉汤,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6275,菜脯,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6276,菜脯粒,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6277,菜芯,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6278,菜谱里虾仁,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6279,菜量包菜,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6280,菜量嫩豆腐,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
6281,菠菜或你喜欢任何蔬菜,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6282,菠萝肉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6283,萝卜一点,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6284,萝卜丸子,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
6285,萝卜干,processed,,扩展食材,processed,0,1,verified,14,加工、半成品、乳制品或饮品
6286,萝卜干咸菜,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
6287,萝卜干碎,processed,,扩展食材,processed,0,1,verified,2,加工、半成品、乳制品或饮品
6288,萝卜汤部分,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6289,萝卜皮,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6290,萝卜芽苗,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6291,萧山萝卜干,processed,,扩展食材,processed,0,1,verified,1,加工、半成品、乳制品或饮品
6292,萬字减盐酱油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6293,落地球生菜,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6294,葡萄干,processed,,扩展食材,processed,0,1,verified,6,加工、半成品、乳制品或饮品
6295,葡萄籽油,seasoning,,扩展食材,seasoning,0,1,verified,4,调味料
6296,葧荠,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6297,葫瓜,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6298,葫芦卜片,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6299,葱/芹菜,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6300,葱/蒜叶,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6301,葱/蒜苗,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6302,葱·姜·,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6303,葱一小段,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6304,葱丝儿,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6305,葱切丝,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6306,葱切段,other_food,,扩展食材,other_food,0,1,review,3,菜谱实际使用名称，待进一步规范
6307,葱切段蒜切片姜切片葱姜蒜,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6308,葱切碎葱花,non_food,,扩展食材,non_food,0,0,review,1,疑似工具、包装或操作说明
6309,葱加蒜,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6310,葱半,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6311,葱叶子,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6312,葱和姜,composite,,扩展食材,composite,0,1,verified,1,明确多食材组合，组成见桥接表
6313,葱和香菜,composite,,扩展食材,composite,0,1,verified,1,明确多食材组合，组成见桥接表
6314,葱头油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6315,葱姜,composite,,扩展食材,composite,0,1,verified,77,明确多食材组合，组成见桥接表
6316,葱姜丝,other_food,,扩展食材,other_food,0,1,review,9,菜谱实际使用名称，待进一步规范
6317,葱姜切碎泡水,non_food,,扩展食材,non_food,0,0,review,1,疑似工具、包装或操作说明
6318,葱姜十三香,other_food,,扩展食材,other_food,0,1,review,3,菜谱实际使用名称，待进一步规范
6319,葱姜可选,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6320,葱姜大料,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6321,葱姜干辣椒,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6322,葱姜料酒,seasoning,,扩展食材,seasoning,0,1,verified,4,调味料
6323,葱姜料酒盐糖,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6324,葱姜末,other_food,,扩展食材,other_food,0,1,review,10,菜谱实际使用名称，待进一步规范
6325,葱姜末十三香,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6326,葱姜水,processed,,扩展食材,processed,0,1,verified,5,加工、半成品、乳制品或饮品
6327,葱姜片,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6328,葱姜花椒大料,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6329,葱姜蒜,composite,,扩展食材,composite,0,1,verified,171,明确多食材组合，组成见桥接表
6330,葱姜蒜丝,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6331,葱姜蒜八角花椒桂皮香叶,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6332,葱姜蒜大料辣椒,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6333,葱姜蒜小米辣,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6334,葱姜蒜小红椒沫,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6335,葱姜蒜干辣椒,seasoning,,扩展食材,seasoning,0,1,verified,3,调味料
6336,葱姜蒜料酒酱油醋蚝油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6337,葱姜蒜末,other_food,,扩展食材,other_food,0,1,review,17,菜谱实际使用名称，待进一步规范
6338,葱姜蒜水,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6339,葱姜蒜沫,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6340,葱姜蒜洋葱末,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6341,葱姜蒜片,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6342,葱姜蒜碎,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6343,葱姜蒜粉,seasoning,,扩展食材,seasoning,0,1,verified,2,调味料
6344,葱姜蒜胡萝卜末,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6345,葱姜蒜花椒盐,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6346,葱姜蒜花椒香菜,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6347,葱姜蒜辣椒,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6348,葱姜蒜辣椒花椒,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6349,葱姜蒜酱油料酒,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6350,葱姜醋油盐黄酒,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6351,葱姜青红椒,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6352,葱姜香菜,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6353,葱或小香葱,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6354,葱或者香菜,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6355,葱或蒜苗,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6356,葱或香菜,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6357,葱或香葱,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6358,葱末姜丝八角花椒辣椒配料,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6359,葱末姜末,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6360,葱段或葱结葱,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6361,葱沫,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6362,葱油,seasoning,,扩展食材,seasoning,0,1,verified,4,调味料
6363,葱生姜,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6364,葱白丝,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6365,葱白末,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6366,葱白段,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6367,葱粒,other_food,,扩展食材,other_food,0,1,review,4,菜谱实际使用名称，待进一步规范
6368,葱结,other_food,,扩展食材,other_food,0,1,review,10,菜谱实际使用名称，待进一步规范
6369,葱结姜片,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6370,葱绿或青蒜苗段,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6371,葱节一团葱,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6372,葱芯段,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6373,葱花,other_food,,扩展食材,other_food,0,1,review,13,菜谱实际使用名称，待进一步规范
6374,葱花.香菜末,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6375,葱花/姜末,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6376,葱花/小芹菜,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6377,葱花/香菜,composite,,扩展食材,composite,0,1,review,2,疑似复合名称，组成未完全确认
6378,葱花姜片,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6379,葱花或者香菜,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6380,葱花椒,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6381,葱花碎,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6382,葱花葱,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6383,葱花葱花,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6384,葱花蒜末,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6385,葱花蒜片,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6386,葱花香菜,composite,,扩展食材,composite,0,1,verified,4,明确多食材组合，组成见桥接表
6387,葱葱白,other_food,,扩展食材,other_food,0,1,review,3,菜谱实际使用名称，待进一步规范
6388,葱蒜,composite,,扩展食材,composite,0,1,verified,23,明确多食材组合，组成见桥接表
6389,葱蒜八角干辣椒,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6390,葱蒜小米椒,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6391,葱蒜干辣椒干香菇,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6392,葱蒜末,other_food,,扩展食材,other_food,0,1,review,13,菜谱实际使用名称，待进一步规范
6393,葱蒜辣椒,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6394,葱香粉,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6395,葱香菜,other_food,,扩展食材,other_food,0,1,review,3,菜谱实际使用名称，待进一步规范
6396,葱香菜或者小芹菜,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6397,葵花油,seasoning,,扩展食材,seasoning,0,1,verified,2,调味料
6398,葵花籽油,seasoning,,扩展食材,seasoning,0,1,verified,2,调味料
6399,蒜/洋葱,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6400,蒜切片,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6401,蒜切片蒜片,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6402,蒜切碎蒜末,non_food,,扩展食材,non_food,0,0,review,1,疑似工具、包装或操作说明
6403,蒜制成蒜末,other_food,,扩展食材,other_food,0,1,review,3,菜谱实际使用名称，待进一步规范
6404,蒜台,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6405,蒜台/葱,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6406,蒜叶子,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6407,蒜各,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6408,蒜和葱,composite,,扩展食材,composite,0,1,verified,1,明确多食材组合，组成见桥接表
6409,蒜和葱末,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6410,蒜坨,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6411,蒜大,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6412,蒜头切片,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6413,蒜头籽,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6414,蒜头蒜,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6415,蒜头🧄,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6416,蒜姜,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
6417,蒜姜沫,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6418,蒜子油,seasoning,,扩展食材,seasoning,0,1,verified,1,调味料
6419,蒜末/蒜片,composite,,扩展食材,composite,0,1,review,1,疑似复合名称，组成未完全确认
6420,蒜末多些增香葱姜蒜末,other_food,,扩展食材,other_food,0,1,review,1,菜谱实际使用名称，待进一步规范
6421,蒜末大蒜,other_food,,扩展食材,other_food,0,1,review,2,菜谱实际使用名称，待进一步规范
