id,original_name,cleaned_name,changed,rules
159877,超级下饭的小炒黄牛肉,小炒黄牛肉,1,删除营销定语
159908,油豆腐炒芦笋,油豆腐炒芦笋,0,未修改
159910,海米炖冬瓜,海米炖冬瓜,0,未修改
159933,鲜虾馄饨（自制面皮）,鲜虾馄饨,1,删除括号说明
159941,超萌宁夏青菜仔炒香菇,萌宁夏青菜仔炒香菇,1,删除营销定语
159948,牛肉炖柿子,牛肉炖柿子,0,未修改
160014,健康低卡—花椰菜意大利面【松下分体式饭煲】,低卡—花椰菜意大利面【松下分体式饭煲】,1,删除营销定语
160030,餐蛋面,餐蛋面,0,未修改
160056,水煮虾滑,水煮虾滑,0,未修改
160078,咸肉焖冬瓜,咸肉焖冬瓜,0,未修改
160079,腊肉比蒜苔好吃的腊肉炒蒜苔~快手菜！,腊肉比蒜苔好吃的腊肉炒蒜苔~快手菜,1,删除宣传后句
160125,青菜红薯粉,青菜红薯粉,0,未修改
160152,红烧鱼味蛋,红烧鱼味蛋,0,未修改
160172,酸辣白菜,酸辣白菜,0,未修改
160174,花生焖猪蹄,花生焖猪蹄,0,未修改
160175,红烧小黄鱼,红烧小黄鱼,0,未修改
160186,快手家庭青蒜回锅肉,家庭青蒜回锅肉,1,删除营销定语
160196,酱香豆角丝（酱香豆角丝炒饼）,酱香豆角丝,1,删除括号说明
160236,简易版：小鸡炖蘑菇,简易版：小鸡炖蘑菇,0,未修改
160246,小鸡炖蘑菇,小鸡炖蘑菇,0,未修改
160258,板栗红烧肉,板栗红烧肉,0,未修改
160275,东北酱茄子外传,东北酱茄子外传,0,未修改
160278,番茄炒菜花～蓉儿,番茄炒菜花～蓉儿,0,未修改
160298,干煸肥肠,干煸肥肠,0,未修改
160310,春笋韭菜炒肉丝,春笋韭菜炒肉丝,0,未修改
160315,香菇炒肉,香菇炒肉,0,未修改
160318,水煮肉片,水煮肉片,0,未修改
160321,尖椒炒肉片,尖椒炒肉片,0,未修改
160324,【吃蟹季🦀】清蒸三门青蟹（附蘸汁做法及杀蟹方法）,吃蟹季 清蒸三门青蟹,1,展开标题方括号；删除括号说明；删除装饰符号
160341,爆炒卷心菜丝,爆炒卷心菜丝,0,未修改
160342,鲜嫩的鸡蛋炒韭菜,鲜嫩的鸡蛋炒韭菜,0,未修改
160343,红烧扁鱼,红烧扁鱼,0,未修改
160365,凉拌西兰花🥦,凉拌西兰花,1,删除装饰符号
160399,韭菜炒香干,韭菜炒香干,0,未修改
160420,韭黄炒鸡蛋,韭黄炒鸡蛋,0,未修改
160540,丝瓜粉丝汤,丝瓜粉丝汤,0,未修改
160586,酱汁鸡腿,酱汁鸡腿,0,未修改
160609,清炒马兰头,清炒马兰头,0,未修改
160610,下饭红烧菜｜红烧茄子,红烧菜｜红烧茄子,1,删除营销定语
160632,香辣快手毛血旺,香辣快手毛血旺,0,未修改
160649,好次的牛肉味拌黄瓜,好次的牛肉味拌黄瓜,0,未修改
160655,清水煮白萝卜（无油无盐菜）,清水煮白萝卜,1,删除括号说明
160708,毛栗子生炒鸡,毛栗子生炒鸡,0,未修改
160715,蜜汁叉烧,蜜汁叉烧,0,未修改
160740,肉末炒三椒（下饭最爱）,肉末炒三椒,1,删除括号说明
160747,红烧脆皮豆腐,红烧脆皮豆腐,0,未修改
160758,简单粗暴凉拌茄子,粗暴凉拌茄子,1,删除营销定语
160764,凉拌马齿苋,凉拌马齿苋,0,未修改
160770,土豆烧排骨,土豆烧排骨,0,未修改
160779,芹菜牛肉,芹菜牛肉,0,未修改
160782,肉丝炒绿豆芽,肉丝炒绿豆芽,0,未修改
160790,剁辣椒拌莴笋,剁辣椒拌莴笋,0,未修改
160820,【火腿黄鳝排骨汤】,火腿黄鳝排骨汤,1,展开标题方括号
160912,糯米饭(简易版),糯米饭,1,删除括号说明
160917,咖喱牛肉饭， 咖喱浴,咖喱牛肉饭,1,删除宣传后句
160918,香辣炖牛肉,香辣炖牛肉,0,未修改
160934,快手菜|豆角丝炒肉,豆角丝炒肉,1,删除分类前缀
160948,西兰花炒虾仁,西兰花炒虾仁,0,未修改
160967,地三鲜（名素菜）,地三鲜,1,删除括号说明
160968,红烧土豆排骨,红烧土豆排骨,0,未修改
160996,栗子红烧肉,栗子红烧肉,0,未修改
160997,开洋瓠子,开洋瓠子,0,未修改
161020,糖醋小土豆,糖醋小土豆,0,未修改
161035,蒜黄炒肉,蒜黄炒肉,0,未修改
161038,家常土豆泥,家常土豆泥,0,未修改
161048,低卡红扁豆黎麦素丸子,低卡红扁豆黎麦素丸子,0,未修改
161055,葱油梭子蟹,葱油梭子蟹,0,未修改
161080,青椒肉丝 口感丝滑简单快手的下饭菜,青椒肉丝 口感丝滑简单快手的下饭菜,0,未修改
161088,糖醋排骨,糖醋排骨,0,未修改
161114,豆腐干鲜菇汤,豆腐干鲜菇汤,0,未修改
161157,产妇月子菜~排骨炖墨鱼,产妇月子菜~排骨炖墨鱼,0,未修改
161162,家常金针菇烧冻豆腐,家常金针菇烧冻豆腐,0,未修改
161164,萝卜腐竹牛腩煲,萝卜腐竹牛腩煲,0,未修改
161165,比云海肴好吃的【番茄龙利鱼】,比云海肴好吃的【番茄龙利鱼】,0,未修改
161169,减脂餐/竹笋鸡饭+清炒芥菜,餐/竹笋鸡饭+清炒芥菜,1,删除营销定语
161199,青椒炒猪肚,青椒炒猪肚,0,未修改
161228,黄绿白之素炒三丝,黄绿白之素炒三丝,0,未修改
161239,健康低卡家常菜——青椒豆腐皮,低卡家常菜——青椒豆腐皮,1,删除营销定语
161302,冬瓜薏米瘦肉汤,冬瓜薏米瘦肉汤,0,未修改
161322,客家酿豆腐,客家酿豆腐,0,未修改
161331,扁豆炒肉,扁豆炒肉,0,未修改
161374,【最爱吃的家常小菜 | 榨菜肉沫蒸豆腐 】,【最爱吃的家常小菜 | 榨菜肉沫蒸豆腐 】,0,删除开头标签；清洗结果过短，回退原名
161394,㊙️米饭杀手❗️麻辣豆腐巨下饭❗️麻辣过瘾,㊙️米饭杀手️麻辣豆腐巨下饭️麻辣过瘾,1,删除装饰符号
161396,停不下筷子的牛肉卷,停不下筷子的牛肉卷,0,未修改
161408,鲤鱼豆腐汤,鲤鱼豆腐汤,0,未修改
161432,糖醋排骨（酸甜儿童最爱开胃菜）,糖醋排骨,1,删除括号说明
161441,蒜蓉豆角,蒜蓉豆角,0,未修改
161451,茄汁海带芽汤/无油清脂/早餐宵夜无负担,茄汁海带芽汤/无油清脂/早餐宵夜无负担,0,未修改
161461,红烧冬瓜,红烧冬瓜,0,未修改
161478,瘦肉冬瓜汤,瘦肉冬瓜汤,0,未修改
161479,两种做法都好吃的口水鸡（二）,两种做法都好吃的口水鸡,1,删除括号说明
161491,健康减肥吃起来番茄金针菇紫菜豆腐蛋花汤,减肥吃起来番茄金针菇紫菜豆腐蛋花汤,1,删除营销定语
161507,清新芦笋炒口蘑🍀✨,清新芦笋炒口蘑,1,删除装饰符号
161508,蒜蓉花甲粉丝,蒜蓉花甲粉丝,0,未修改
161526,超级送饭之（详细）                        腐竹萝卜焖牛腩,送饭之 腐竹萝卜焖牛腩,1,删除括号说明；删除营销定语
161541,角瓜炒火腿肠,角瓜炒火腿肠,0,未修改
161555,酸菜羊肉粉丝,酸菜羊肉粉丝,0,未修改
161572,鲫鱼炖娃娃菜豆腐,鲫鱼炖娃娃菜豆腐,0,未修改
161576,土豆咖喱鸡,土豆咖喱鸡,0,未修改
161578,凉瓜豆豉焖排骨,凉瓜豆豉焖排骨,0,未修改
161603,湘菜馆点单率最高的一道菜—大碗花菜【好这口儿】,湘菜馆点单率最高的一道菜—大碗花菜【好这口儿】,0,未修改
161608,花菜炒鸡蛋,花菜炒鸡蛋,0,未修改
161674,米饭杀手——肉末辣椒炒皮蛋,米饭杀手——肉末辣椒炒皮蛋,0,未修改
161687,番茄肥牛汤,番茄肥牛汤,0,未修改
161691,不辣鱼香版青椒炒鸡蛋,不辣鱼香版青椒炒鸡蛋,0,未修改
161715,西兰花炒乌贼,西兰花炒乌贼,0,未修改
161763,0失败火腿肠炒米粉,0失败火腿肠炒米粉,0,未修改
161794,低油无盐的减肥神器·蒜蓉西兰花,低油无盐的减肥神器·蒜蓉西兰花,0,未修改
161813,美白番茄牛腩汤,美白番茄牛腩汤,0,未修改
161815,毛豆烧鸡腿,毛豆烧鸡腿,0,未修改
161833,双拼小海鲜,双拼小海鲜,0,未修改
161899,素炒香菇,素炒香菇,0,未修改
161926,无油的土豆胡萝卜炖牛肉,土豆胡萝卜炖牛肉,1,删除营销定语
161941,蛤蜊冬瓜汤～青岛小海鲜做法,蛤蜊冬瓜汤～青岛小海鲜做法,0,未修改
161965,红枣猪蹄黄豆汤,红枣猪蹄黄豆汤,0,未修改
161999,番茄土豆烩饭,番茄土豆烩饭,0,未修改
162001,东北菜🥗茄子炖土豆🍆🥔,东北菜茄子炖土豆,1,删除装饰符号
162040,冬瓜玉米排骨汤,冬瓜玉米排骨汤,0,未修改
162051,板栗焖排骨,板栗焖排骨,0,未修改
162052,清炒莴苣,清炒莴苣,0,未修改
162054,蚝油秋葵,蚝油秋葵,0,未修改
162067,西红柿鸡蛋拌面,西红柿鸡蛋拌面,0,未修改
162077,减脂减肥的茄汁龙利鱼豆腐金针菇煲,减肥的茄汁龙利鱼豆腐金针菇煲,1,删除营销定语
162082,大盘鸡+裤带面,大盘鸡+裤带面,0,未修改
162110,老干妈蒸排骨,老干妈蒸排骨,0,未修改
162126,香辣豆腐干,香辣豆腐干,0,未修改
162132,干炸鲜蘑,干炸鲜蘑,0,未修改
162165,好喝不胖，西兰花菌菇虾仁汤,好喝不胖,1,删除宣传后句
162171,超下饭的烧茄子，少油不油炸,烧茄子,1,删除营销定语；删除宣传后句
162174,销魂喼汁豆豉蒸排骨,销魂喼汁豆豉蒸排骨,0,未修改
162223,荷香糯米蒸排骨,荷香糯米蒸排骨,0,未修改
162272,私房小炒圆白菜,私房小炒圆白菜,0,未修改
162275,超级鲜美的角瓜（西葫芦）鸡蛋虾仁汤,鲜美的角瓜鸡蛋虾仁汤,1,删除括号说明；删除营销定语
162286,芹菜炒火腿,芹菜炒火腿,0,未修改
162308,前腿肉还可这样吃|简单，吃出炊鹅的味道,前腿肉还可这样吃|简单,1,删除宣传后句
162383,快炒黄瓜片,快炒黄瓜片,0,未修改
162407,红烩豆腐羹,红烩豆腐羹,0,未修改
162412,清蒸皮皮虾,清蒸皮皮虾,0,未修改
162413,麻辣龙虾尾（简单家庭版）,麻辣龙虾尾,1,删除括号说明
162472,下饭菜凉拌蒜苔,菜凉拌蒜苔,1,删除营销定语
162518,鸡腿菇炒双芥,鸡腿菇炒双芥,0,未修改
162537,粉丝烧牛排,粉丝烧牛排,0,未修改
162543,超简单凉拌鸡丝,凉拌鸡丝,1,删除营销定语
162552,超好吃的香菇黄焖鸡,香菇黄焖鸡,1,删除营销定语
162555,烧椒茄子,烧椒茄子,0,未修改
162577,2分钟快手菜、清炒油菜，活血化瘀、降低血脂,2分钟快手菜、清炒油菜,1,删除宣传后句
162582,泰式炒牛肉片,泰式炒牛肉片,0,未修改
162617,家常| 番茄排骨汤,家常| 番茄排骨汤,0,未修改
162649,萝卜干肉末炒蛋,萝卜干肉末炒蛋,0,未修改
162677,酸菜汆白肉,酸菜汆白肉,0,未修改
162683,蛤蜊丝瓜,蛤蜊丝瓜,0,未修改
162699,红烧鸡翅根,红烧鸡翅根,0,未修改
162705,海味十足的冬瓜海带虾皮汤，超鲜！,海味十足的冬瓜海带虾皮汤,1,删除宣传后句
162715,干煸杏鲍菇这么做能吃3碗米饭！,干煸杏鲍菇这么做能吃3碗米饭,1,删除宣传后句
162734,蒸菜团子,蒸菜团子,0,未修改
162771,😍零失败！👍🏻超下饭糖醋虎皮青椒！,零失败,1,删除宣传后句；删除装饰符号
162784,香芋蒸排骨,香芋蒸排骨,0,未修改
162800,凉拌黄瓜,凉拌黄瓜,0,未修改
162811,肉末粉条 /俗称蚂蚁上树,肉末粉条 /俗称蚂蚁上树,0,未修改
162817,清炒油麦菜,清炒油麦菜,0,未修改
162819,泡菜五花肉,泡菜五花肉,0,未修改
162838,解暑低卡凉菜，三步腌茄子,解暑低卡凉菜,1,删除宣传后句
162853,洋葱青椒肉片💚,洋葱青椒肉片,1,删除装饰符号
162870,豆角炒肉丝,豆角炒肉丝,0,未修改
162879,零失误-青椒炒豆泡,零失误-青椒炒豆泡,0,未修改
162884,辣椒炒香肠（腊肠）,辣椒炒香肠,1,删除括号说明
162961,虎皮青椒（彩椒）,虎皮青椒,1,删除括号说明
162966,沙姜肉末蒸嫩豆腐,沙姜肉末蒸嫩豆腐,0,未修改
162971,清新解腻，你就需要一盘凉拌鸡丝,清新解腻,1,删除宣传后句
163009,肉末土豆泥,肉末土豆泥,0,未修改
163055,韭黄胡萝卜蛋菌饺子,韭黄胡萝卜蛋菌饺子,0,未修改
163067,饭店版🉐️干锅手撕包菜   🈚️鸡精🈚️味精,饭店版️干锅手撕包菜 ️鸡精️味精,1,删除装饰符号
163111,炒米线,炒米线,0,未修改
163157,快手咖喱鸡肉饭,咖喱鸡肉饭,1,删除营销定语
163181,干煸牛肉丝,干煸牛肉丝,0,未修改
163199,血蛤炒春韭,血蛤炒春韭,0,未修改
163207,Easy 超快速面条菜饼,Easy 超快速面条菜饼,0,未修改
163223,薄荷山药粥,薄荷山药粥,0,未修改
163231,蚝油生菜,蚝油生菜,0,未修改
163274,虾仁粉丝煲,虾仁粉丝煲,0,未修改
163307,红烧排骨,红烧排骨,0,未修改
163345,5块钱下饭香煎豆腐【松下分体式饭煲】,5块钱下饭香煎豆腐【松下分体式饭煲】,0,未修改
163352,紫薯木瓜薏米饭（减肥期主食）,紫薯木瓜薏米饭,1,删除括号说明
163357,番茄白玉菇汤,番茄白玉菇汤,0,未修改
163379,黑皮鸡枞菌银耳鸡汤,黑皮鸡枞菌银耳鸡汤,0,未修改
163431,超级快手的西红柿鸡蛋汤,西红柿鸡蛋汤,1,删除营销定语
163440,蒜薹炒肉（快手版）,蒜薹炒肉,1,删除括号说明
163456,媲美渝是乎的老坛酸菜鱼,媲美渝是乎的老坛酸菜鱼,0,未修改
163505,【自用】范志红老师的杂粮饭,自用 范志红老师的杂粮饭,1,展开标题方括号
163515,酱牛肉,酱牛肉,0,未修改
163534,素炒农家香菇,素炒农家香菇,0,未修改
163566,红酒🍷烩牛肋,红酒烩牛肋,1,删除装饰符号
163570,简单好吃茭白胡萝卜肉丝,茭白胡萝卜肉丝,1,删除营销定语
163593,「月澜姐」清蒸鲈鱼 ▏揭秘饭店蒸鱼味道鲜美不腥的诀窍,「月澜姐」清蒸鲈鱼 ▏揭秘饭店蒸鱼味道鲜美不腥的诀窍,0,未修改
163609,农家火腿鲜虾炖豆腐,农家火腿鲜虾炖豆腐,0,未修改
163610,香煎海鲫   超级简单超级美味！,香煎海鲫 超级简单超级美味,1,删除宣传后句
163622,青椒炒鸡（简单+好吃+0失败）,青椒炒鸡,1,删除括号说明
163636,豆角丝炒肉,豆角丝炒肉,0,未修改
163689,减肥必做餐单「西红柿炒蛋」,减肥必做餐单「西红柿炒蛋」,0,未修改
163690,酸甜炒三样,酸甜炒三样,0,未修改
163693,爽口拌木耳,爽口拌木耳,0,未修改
163720,快手家常菜--蒜苔炒肉,家常菜--蒜苔炒肉,1,删除营销定语
163722,荤豆花😊四川家喻户晓的经典菜,荤豆花四川家喻户晓的经典菜,1,删除装饰符号
163751,家常烀茄子,家常烀茄子,0,未修改
163756,熏干青蒜丝,熏干青蒜丝,0,未修改
163760,炒合菜,炒合菜,0,未修改
163763,瑶柱粉丝蒸娃娃菜,瑶柱粉丝蒸娃娃菜,0,未修改
163808,油面筋塞肉,油面筋塞肉,0,未修改
163830,超简单下饭的蒜苗炒香肠,蒜苗炒香肠,1,删除营销定语
163840,米饭杀手菜小炒鸡杂［快厨房］快手菜,米饭杀手菜小炒鸡杂［快厨房］快手菜,0,未修改
163845,炒花菜,炒花菜,0,未修改
163852,孜然爆炒鸭心,孜然爆炒鸭心,0,未修改
163860,红绫炒鸡头米,红绫炒鸡头米,0,未修改
163867,番茄肉末烧豆腐,番茄肉末烧豆腐,0,未修改
163870,辣椒炒鸡蛋-超级下饭、下馒头,辣椒炒鸡蛋-超级下饭、下馒头,0,未修改
163874,下饭菜炒口蘑,菜炒口蘑,1,删除营销定语
163916,咸蛋黄焗鸡翅,咸蛋黄焗鸡翅,0,未修改
163934,炒牛肉嫩滑不柴不硬,炒牛肉嫩滑不柴不硬,0,未修改
163942,【月子餐】蒜蓉生菜,月子餐 蒜蓉生菜,1,展开标题方括号
163964,龙井豆腐,龙井豆腐,0,未修改
163999,109 盐焗鸡,109 盐焗鸡,0,未修改
164017,快手低脂酸汤肥牛全麦面（减脂期也可以吃）,酸汤肥牛全麦面,1,删除括号说明；删除营销定语
164057,简化北非蛋,简化北非蛋,0,未修改
164074,【蒜香蒸虾】有粉丝有金针菇 吃到盘子都刮干净,蒜香蒸虾 有粉丝有金针菇 吃到盘子都刮干净,1,展开标题方括号
164079,快手藕丁,藕丁,1,删除营销定语
164092,萝卜焖牛腩（电饭锅版）,萝卜焖牛腩,1,删除括号说明
164107,双椒牛肉,双椒牛肉,0,未修改
164139,【快手菜】家常时蔬火腿炒面,家常时蔬火腿炒面,1,删除开头标签
164144,泡椒牛蛙,泡椒牛蛙,0,未修改
164161,三色小素炒（夏天的清爽）,三色小素炒,1,删除括号说明
164175,豆花牛肉（青春的回忆）,豆花牛肉,1,删除括号说明
164242,素炒西葫芦,素炒西葫芦,0,未修改
164245,家里的黄焖鸡米饭,家里的黄焖鸡米饭,0,未修改
164338,河虾,河虾,0,未修改
164347,小美版玉米排骨汤,小美版玉米排骨汤,0,未修改
164348,今晚洋葱炒肚丝,今晚洋葱炒肚丝,0,未修改
164352,春笋炒莴笋,春笋炒莴笋,0,未修改
164356,酸梅酱排骨,酸梅酱排骨,0,未修改
164360,西芹百合,西芹百合,0,未修改
164429,简单易做，减脂便当-五   番茄煮牛肉,易做,1,删除营销定语；删除宣传后句
164440,家常飘香下饭菜－肉丁炒双丝（土豆丝＋胡萝卜丝）,家常飘香下饭菜－肉丁炒双丝,1,删除括号说明
164442,排骨扣芸豆,排骨扣芸豆,0,未修改
164459,大葱炒鸡蛋,大葱炒鸡蛋,0,未修改
164491,【沙茶炒猪肉】潮汕家常菜,沙茶炒猪肉 潮汕家常菜,1,展开标题方括号
164497,酱肉陷（炸酱肉馅）,酱肉陷,1,删除括号说明
164504,萝卜干炒毛豆,萝卜干炒毛豆,0,未修改
164565,玉米虾仁,玉米虾仁,0,未修改
164601,菠菜鸭血炒猪肝,菠菜鸭血炒猪肝,0,未修改
164602,彼得海鲜-地道天津名菜-醋溜苜蓿,彼得海鲜-地道天津名菜-醋溜苜蓿,0,未修改
164684,“鱼蛋”｜元气溏心蛋,鱼蛋｜元气溏心蛋,1,未修改
164769,炒杏鲍菇,炒杏鲍菇,0,未修改
164775,黄豆海带炖肉（伊莱特IH土锅）,黄豆海带炖肉,1,删除括号说明
164776,贵州传统辣子鸡,贵州传统辣子鸡,0,未修改
164831,软炸虾仁 简单又好吃的软嫩虾仁做法,软炸虾仁 简单又好吃的软嫩虾仁做法,0,未修改
164855,大蒜炒鸡蛋,大蒜炒鸡蛋,0,未修改
164903,头菜炒饭,头菜炒饭,0,未修改
164923,焖炒章鱼足,焖炒章鱼足,0,未修改
164936,素什锦-夏日凉菜，简单又好吃。,素什锦-夏日凉菜,1,删除宣传后句
164944,豆豉蒸香辣鸡腿,豆豉蒸香辣鸡腿,0,未修改
164955,红烧排骨，味美肉香，特下饭的菜！妈妈的味道！,红烧排骨,1,删除宣传后句
164969,榄菜肉末炒豆粒,榄菜肉末炒豆粒,0,未修改
164996,蒜香腐乳空心菜,蒜香腐乳空心菜,0,未修改
165011,超简单的番茄炒剥皮鱼,番茄炒剥皮鱼,1,删除营销定语
165018,豆腐脑卤,豆腐脑卤,0,未修改
165019,【健康三餐】香喷喷孜然鸡肉闷饭,三餐 香喷喷孜然鸡肉闷饭,1,展开标题方括号；删除营销定语
165039,青椒油渣,青椒油渣,0,未修改
165067,素炒拉皮,素炒拉皮,0,未修改
165073,米饭杀手：茄子煲,米饭杀手：茄子煲,0,未修改
165077,小葱炒鸡蛋,小葱炒鸡蛋,0,未修改
165090,【茄子豆角】非炸版,茄子豆角 非炸版,1,展开标题方括号
165114,素炒豆角沫（自创）,素炒豆角沫,1,删除括号说明
165116,菠萝炒鸡,菠萝炒鸡,0,未修改
165130,【鲲食餐厅】油焖大虾（蒜多多版）,鲲食餐厅 油焖大虾,1,展开标题方括号；删除括号说明
165140,营养美味海带排骨汤,海带排骨汤,1,删除营销定语
165143,红烧羊肉,红烧羊肉,0,未修改
165204,妈妈的家常菜~红皮萝卜炖粉条(绝配),妈妈的家常菜~红皮萝卜炖粉条,1,删除括号说明
165227,Q弹菠菜鱼丸,Q弹菠菜鱼丸,0,未修改
165245,能让你多吃两碗饭的【五花肉酸菜炖粉条】,能让你多吃两碗饭的【五花肉酸菜炖粉条】,0,未修改
165282,湖南小炒肉-加香干版,湖南小炒肉-加香干版,0,未修改
165319,竹笙芋头丝瓜汤,竹笙芋头丝瓜汤,0,未修改
165336,青椒斩蛋,青椒斩蛋,0,未修改
165351,蒜蓉豆豉炒南瓜 软烂,蒜蓉豆豉炒南瓜 软烂,0,未修改
165399,自制海鲜汤,海鲜汤,1,删除营销定语
165400,毛豆鸡丁炒香干,毛豆鸡丁炒香干,0,未修改
165407,青椒炒苦瓜（不苦）,青椒炒苦瓜,1,删除括号说明
165413,超快手青椒爆炒猪肉,青椒爆炒猪肉,1,删除营销定语
165421,无敌下饭的洋葱炒肉片,无敌下饭的洋葱炒肉片,0,未修改
165450,香菇干贝煲豆腐,香菇干贝煲豆腐,0,未修改
165462,鲍鱼焖鸡,鲍鱼焖鸡,0,未修改
165467,炖羊排骨,炖羊排骨,0,未修改
165470,柠香酸甜鸡翅,柠香酸甜鸡翅,0,未修改
165480,娃爱吃的清炒西兰花🥦,娃爱吃的清炒西兰花,1,删除装饰符号
165533,超级下饭菜～辣白菜炒（烤）五花肉～翻新版,菜～辣白菜炒五花肉～翻新版,1,删除括号说明；删除营销定语
165550,家常版红烧鸡块,红烧鸡块,1,删除场景定语
165557,双黑固肾粥（焖烧罐版）,双黑固肾粥,1,删除括号说明
165572,烤龙利鱼,烤龙利鱼,0,未修改
165580,洋葱炒肉,洋葱炒肉,0,未修改
165641,【彼得海鲜】高逼格家常菜之软嫩爽口红烧肉,彼得海鲜 高逼格家常菜之软嫩爽口红烧肉,1,展开标题方括号
165666,XO酱,XO酱,0,未修改
165668,少油又好吃的地三鲜,又好吃的地三鲜,1,删除营销定语
165706,酱爆猪肝,酱爆猪肝,0,未修改
165721,秋冬滋补营养汤，暖胃降燥，家人都爱,秋冬滋补营养汤,1,删除宣传后句
165737,软嫩好嚼的肉酿茄子  宝宝辅食营养食谱菜谱,软嫩好嚼的肉酿茄子 宝宝辅食营养食谱菜谱,1,未修改
165743,白茄子炒豆腐,白茄子炒豆腐,0,未修改
165755,5分钟快速凉拌菜猪耳朵拌黄瓜豆腐皮沙拉,5分钟快速凉拌菜猪耳朵拌黄瓜豆腐皮沙拉,0,未修改
165760,炝拌小白菜,炝拌小白菜,0,未修改
165789,豉椒牛柳,豉椒牛柳,0,未修改
165798,土豆香菇炖鸡腿（伊莱特电炖锅）,土豆香菇炖鸡腿,1,删除括号说明
165864,初学者超详细-凉拌菠菜,初学者超详细-凉拌菠菜,0,未修改
165869,家常牛肉盖饭,家常牛肉盖饭,0,未修改
165894,〈小白菜排骨汤+虾头〉🍤就是鲜，欣小厨 😉,〈小白菜排骨汤+虾头〉就是鲜,1,删除宣传后句；删除装饰符号
165919,【红烧羊肉】秋冬下饭神器！,红烧羊肉 秋冬下饭神器,1,展开标题方括号；删除宣传后句
165927,番茄鸡,番茄鸡,0,未修改
165939,豆豉蒸排骨,豆豉蒸排骨,0,未修改
165947,㊙️家常菜‼️笋干炒腊肠‼️超级下饭,㊙️家常菜‼️笋干炒腊肠‼️超级下饭,0,未修改
165949,糖醋虎皮辣椒,糖醋虎皮辣椒,0,未修改
165952,自发豆芽,自发豆芽,0,未修改
165998,3分钟辣酱炒绿菜(超下粥),3分钟辣酱炒绿菜,1,删除括号说明
165999,葱油鸡,葱油鸡,0,未修改
166003,土豆炒肉片，多少米饭都不够,土豆炒肉片,1,删除宣传后句
166006,蒜爆鲶鱼片,蒜爆鲶鱼片,0,未修改
166063,营养又美味的梅菜炒蚕豆,又美味的梅菜炒蚕豆,1,删除营销定语
166109,烧芸豆,烧芸豆,0,未修改
166143,家常菜～莴苣叶炒豆腐,家常菜～莴苣叶炒豆腐,0,未修改
166202,适合新手简单的家常水煮鱼片不辣版本,适合新手简单的家常水煮鱼片不辣版本,0,未修改
166215,萝卜丝炒牛肉,萝卜丝炒牛肉,0,未修改
166220,香煎龙利鱼（巴沙鱼）,香煎龙利鱼,1,删除括号说明
166233,油豆角土豆烧五花肉,油豆角土豆烧五花肉,0,未修改
166239,咸蛋芥菜汤,咸蛋芥菜汤,0,未修改
166241,西蓝花虾仁蒸蛋,西蓝花虾仁蒸蛋,0,未修改
166247,家常红烧肉,家常红烧肉,0,未修改
166252,鱼糕炒双菇,鱼糕炒双菇,0,未修改
166281,梭子蟹菌菇腊肠煲饭,梭子蟹菌菇腊肠煲饭,0,未修改
166283,好吃下饭✔延吉辣白菜炒土豆片,延吉辣白菜炒土豆片,1,删除营销定语；删除装饰符号
166299,牛肉末炒青红椒,牛肉末炒青红椒,0,未修改
166317,醋溜白菜🥬,醋溜白菜,1,删除装饰符号
166323,木耳西芹炒百合,木耳西芹炒百合,0,未修改
166325,贝贝瓜紫苏豆豉蒸排骨,贝贝瓜紫苏豆豉蒸排骨,0,未修改
166333,荠菜豆腐羹,荠菜豆腐羹,0,未修改
166334,香菜爆炒鸡胗,香菜爆炒鸡胗,0,未修改
166341,芹菜胡萝卜不烂子,芹菜胡萝卜不烂子,0,未修改
166355,茶树菇烧豆腐,茶树菇烧豆腐,0,未修改
166384,南北杏煲苹果（伊莱特能量土锅）,南北杏煲苹果,1,删除括号说明
166390,照烧鸡胸肉盖饭,照烧鸡胸肉盖饭,0,未修改
166439,鸡腿菇炒肉糜,鸡腿菇炒肉糜,0,未修改
166486,豆腐粒炒肉末,豆腐粒炒肉末,0,未修改
166500,两人食之腌菜-拌莴笋,两人食之腌菜-拌莴笋,0,未修改
166549,低卡金枪鱼圆白菜炒饭（减脂餐）,低卡金枪鱼圆白菜炒饭,1,删除括号说明
166576,脆爽入味不油腻的干锅花菜,脆爽入味不油腻的干锅花菜,0,未修改
166578,青椒炒玉米,青椒炒玉米,0,未修改
166611,刷脂伴侣鸡胸肉纤维饼,刷脂伴侣鸡胸肉纤维饼,0,未修改
166642,豉油鸡翅,豉油鸡翅,0,未修改
166645,来一碗红虾时蔬面吧，唤醒你的早晨时光🔆,来一碗红虾时蔬面吧,1,删除宣传后句
166652,零失误冬日酸萝卜老鸭白萝卜汤,零失误冬日酸萝卜老鸭白萝卜汤,0,未修改
166738,浓汤白菜豆腐煲,浓汤白菜豆腐煲,0,未修改
166754,番茄鸡蛋遇上毛豆稀饭,番茄鸡蛋遇上毛豆稀饭,0,未修改
166756,管不住嘴的减肥美食：三色藜麦汤泡饭,管不住嘴的减肥美食：三色藜麦汤泡饭,0,未修改
166788,超快手且鲜掉眉毛的“肉片鸡纵菌菇汤”,且鲜掉眉毛的肉片鸡纵菌菇汤,1,删除营销定语
166856,蒿子秆炒鸡柳,蒿子秆炒鸡柳,0,未修改
166862,芥兰炒牛肉,芥兰炒牛肉,0,未修改
