id,category_id,subcategory_id,is_core_raw,name,usage_count,category,category_major,category_sub,nutrition_match,nutrition_source_name,可食部%,水分g,能量kcal,能量kJ,蛋白质g,脂肪g,碳水化合物g,膳食纤维g,胆固醇mg,灰分g,维生素A(ugRE),胡萝卜素(ug),视黄醇(ug),硫胺素mg,核黄素mg,烟酸mg,维生素Cmg,维生素E总mg,钙mg,磷mg,钾mg,钠mg,镁mg,铁mg,锌mg,硒(ug),铜mg,锰mg,tcm_name,tcm_taste,tcm_user,tcm_not_user,tcm_side_effects,tcm_toxicity,tcm_production_place,category_source,quality
153,1,1,1,黄花菜,48,蔬菜-叶菜,蔬菜,叶菜,exact,金针菜（鲜）［黄花菜］,98,40.3,214,897,19.4,1.4,34.9,7.7,0,4.0,153,1840,0,0.05,0.21,3.10,10.0,4.92,301,216,610,59.2,85,8.1,3.99,4.22,0.37,1.21,黄花菜,,一般人群均可食用。孕妇、中老年人、过度劳累者尤其适合食用。,1.患有皮肤瘙痒症者忌食。2.黄花菜含粗纤维较多，肠胃病患者慎食。,,,,v2_strict_rule,core
154,2,10,1,橙子,45,水果-柑橘,水果,柑橘,alias,橙,74,87.4,48,202,0.8,0.2,11.1,0.6,0,0.5,13,160,0,0.05,0.04,0.30,33.0,0.56,20,22,159,1.2,14,0.4,0.14,0.31,0.03,0.05,橙子,,,,,,东南亚,v2_strict_rule,core
155,3,15,1,牛排,41,畜肉-牛,畜肉,牛,alias,牛肉（代表值，fat9g）,100,69.8,160,669,20.0,8.7,0.5,0.0,58,1.1,3,0,3,0.04,0.11,4.15,Tr,0.68,5,182,212,64.1,22,1.8,4.70,3.15,0.05,0.03,牛排,,,,,,,v2_strict_rule,core
156,6,27,1,鲈鱼,41,水产-鱼,水产,鱼,alias,鲈鱼［鲈花］,58,76.5,105,442,18.6,3.4,0.0,0.0,86,1.5,19,0,19,0.03,0.17,3.10,Tr,0.75,138,242,205,144.1,37,2.0,2.83,33.06,0.05,0.04,鲈鱼,,,,,,,v2_strict_rule,core
157,10,41,1,水果玉米,41,谷物/坚果-玉米,谷物/坚果,玉米,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水果玉米,,,,,,,v2_strict_rule,common
158,1,1,1,大白菜,43,蔬菜-叶菜,蔬菜,叶菜,exact,大白菜（代表值）,89,94.4,20,82,1.6,0.2,3.4,0.9,0,0.7,7,80,0,0.05,0.04,0.65,37.5,0.36,57,33,134,68.9,12,0.8,0.46,0.57,0.06,0.19,大白菜,,,,,,,v2_strict_rule,core
159,2,12,1,红心火龙果,40,水果-热带水果,水果,热带水果,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,红心火龙果,,,,,,,v2_strict_rule,common
160,2,11,1,西瓜,40,水果-瓜果,水果,瓜果,alias,西瓜（代表值）,59,92.3,31,108,0.5,0.3,6.8,0.2,0,0.2,14,173,0,0.02,0.04,0.30,5.7,0.11,7,12,97,3.3,14,0.4,0.09,0.09,0.03,0.03,西瓜,,一般人群均可食用。适宜高血压患者、急慢性肾炎患者、胆囊炎患者、高热不退者食用。,糖尿病患者少食，建议两餐中食用；脾胃虚寒，湿盛便糖者不宜食用。,,,,v2_strict_rule,core
161,6,30,1,扇贝,40,水产-贝,水产,贝,alias,扇贝（鲜）,35,84.2,60,255,11.1,0.6,2.6,0.0,140,1.5,Tr,—,Tr,Tr,0.10,0.20,Tr,11.85,142,132,122,339.0,39,7.2,11.69,20.22,0.48,0.70,扇贝,,,,,,,v2_strict_rule,core
162,10,43,1,榛子,40,谷物/坚果-坚果种子,谷物/坚果,坚果种子,excluded_processed_source,榛子（熟）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榛子,,,,,,,v2_strict_rule,common
163,10,39,1,糙米,40,谷物/坚果-稻米,谷物/坚果,稻米,exact,糙米,100,13.4,348,1475,7.7,2.7,75,3.4,0,1.2,Tr,Tr,0,0.38,0.04,—,0,1.32,10,304,230,5.4,123,1.8,1.79,—,0.24,3.04,糙米,,,,,,,v2_strict_rule,core
164,1,6,1,紫苏,42,蔬菜-其他蔬菜,蔬菜,其他蔬菜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,紫苏,,,,,,,v2_strict_rule,common
165,1,1,1,菜心,39,蔬菜-叶菜,蔬菜,叶菜,exact,白菜薹［菜薹，菜心］,84,91.3,28,118,2.8,0.5,4.0,1.7,0,1.4,80,960,0,0.05,0.08,1.20,44.0,0.52,96,54,236,26.0,19,2.8,0.87,6.68,0.18,0.41,菜心,,,,,,,v2_strict_rule,core
166,2,8,1,猕猴桃,39,水果-核果,水果,核果,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,猕猴桃,,,,,,湖北省宜昌市夷陵区雾渡河,v2_strict_rule,common
167,6,27,1,黑鱼,39,水产-鱼,水产,鱼,exact,乌鳢［黑鱼、乌鱼、生鱼］,57,78.7,85,359,18.5,1.2,0.0,0.0,91,1.6,26,0,26,0.02,0.14,2.50,Tr,0.97,152,232,313,48.8,33,0.7,0.80,24.57,0.05,0.06,黑鱼,,,,,,,v2_strict_rule,core
168,1,1,1,油麦菜,38,蔬菜-叶菜,蔬菜,叶菜,alias,油麦菜,81,95.9,12,50,1.1,0.4,2.1,—,0,0.5,63,751,0,0.03,0.07,0.56,2.0,0.45,60,26,164,32.0,23,0.5,0.24,0.16,0.02,0.06,油麦菜,,,,,,,v2_strict_rule,core
169,10,43,1,板栗,46,谷物/坚果-坚果种子,谷物/坚果,坚果种子,exact,栗子（鲜）［板栗］,80,52.0,188,789,4.2,0.7,42.2,1.7,0,0.9,16,190,0,0.14,0.17,0.80,24.0,4.56,17,89,442,13.9,50,1.1,0.57,1.13,0.40,1.53,板栗,,,,,,,v2_strict_rule,core
170,2,12,1,椰子,40,水果-热带水果,水果,热带水果,exact,椰子,33,51.8,241,1007,4.0,12.1,31.3,4.7,0,0.8,—,—,0,0.01,0.01,0.50,6.0,—,2,90,475,55.6,65,1.8,0.92,—,0.19,0.06,椰子,,一般人群均可食用。,凡大便清泄者忌食椰肉；体内热盛的人不宜常吃椰子；同时病毒性肝炎、脂肪肝、支气管哮喘、高血压、脑血管、胰腺炎、糖尿病等患者也应忌食。,,,海南,v2_strict_rule,core
171,3,14,1,猪肝,42,畜肉-猪,畜肉,猪,exact,猪肝,100,72.6,126,531,19.2,4.7,1.8,0.0,180,1.7,6502,0,6502,0.22,2.02,10.11,20.0,Tr,6,243,235,68.6,24,23.2,3.68,26.12,0.02,0.01,猪肝,,,,,,,v2_strict_rule,core
172,3,14,1,猪颈肉,37,畜肉-猪,畜肉,猪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,猪颈肉,,,,,,,v2_strict_rule,common
173,6,30,1,贝贝南瓜,37,水产-贝,水产,贝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,贝贝南瓜,,,,,,,v2_strict_rule,common
174,8,35,1,荔浦芋头,37,薯芋-芋类,薯芋,芋类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,荔浦芋头,,,,,,,v2_strict_rule,common
175,10,43,1,开心果,37,谷物/坚果-坚果种子,谷物/坚果,坚果种子,excluded_processed_source,开心果（熟）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,开心果,,,,,,,v2_strict_rule,common
176,10,43,1,芝麻菜,37,谷物/坚果-坚果种子,谷物/坚果,坚果种子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2_strict_rule,common
177,2,13,1,无花果,41,水果-其他水果,水果,其他水果,exact,无花果,100,81.3,65,272,1.5,0.1,16.0,3.0,0,1.1,3,30,0,0.03,0.02,0.10,2.0,1.82,67,18,212,5.5,17,0.1,1.42,0.67,0.01,0.17,无花果,,,,,,阿拉伯，叙利亚,v2_strict_rule,core
178,6,27,1,巴沙鱼,36,水产-鱼,水产,鱼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,巴沙鱼,,,,,,,v2_strict_rule,common
179,1,3,1,小辣椒,42,蔬菜-瓜果,蔬菜,瓜果,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2_strict_rule,common
180,1,1,1,白菜叶,35,蔬菜-叶菜,蔬菜,叶菜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,白菜叶,,,,,,,v2_strict_rule,common
181,1,3,1,红尖椒,35,蔬菜-瓜果,蔬菜,瓜果,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,红尖椒,,,,,,,v2_strict_rule,common
182,6,28,1,龙虾,35,水产-虾,水产,虾,exact,龙虾,46,77.6,90,379,18.9,1.1,1.0,0.0,121,1.4,Tr,—,Tr,—,0.03,4.30,Tr,3.58,21,221,257,190.0,22,1.3,2.79,39.36,0.54,Tr,龙虾,,,,,,地在中南美洲和墨西哥东北部地区,v2_strict_rule,core
183,8,34,1,铁棍山药,41,薯芋-薯类,薯芋,薯类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,铁棍山药,,,,,,,v2_strict_rule,common
184,1,2,1,冬笋,34,蔬菜-根茎,蔬菜,根茎,exact,冬笋（鲜）,39,88.1,42,174,4.1,0.1,6.5,0.8,0,1.2,7,80,0,0.08,0.08,0.60,1.0,—,22,56,—,—,—,0.1,—,—,—,—,冬笋,,,,,,,v2_strict_rule,core
185,1,1,1,小青菜,34,蔬菜-叶菜,蔬菜,叶菜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小青菜,,,,,,,v2_strict_rule,common
186,1,5,1,芸豆,34,蔬菜-鲜豆,蔬菜,鲜豆,exact,四季豆［菜豆、芸豆］,96,91.2,24,101,2.0,0.2,6.0,—,0,0.6,8,96,0,0.02,0.05,0.26,Tr,Tr,43,47,196,4.4,27,0.6,0.33,0.04,0.05,0.26,芸豆,,,,,,,v2_strict_rule,core
187,2,7,1,凤梨,34,水果-仁果,水果,仁果,exact,菠萝［凤梨，地菠萝］,68,88.4,44,182,0.5,0.1,10.8,1.3,0,0.2,2,20,0,0.04,0.02,0.20,18.0,—,12,9,113,0.8,8,0.6,0.14,0.24,0.07,1.04,,,,,,,,v2_strict_rule,core
188,2,8,1,黄桃,34,水果-核果,水果,核果,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黄桃,,,,,,,v2_strict_rule,common
189,6,31,1,海参,34,水产-其他水产,水产,其他水产,exact,海参,100,77.1,78,330,16.5,0.2,2.5,0.0,51,3.7,Tr,—,Tr,0.03,0.04,0.10,Tr,3.14,285,28,43,502.9,149,13.2,0.63,63.93,0.05,0.76,海参,,一般人群都能食用，精力不足，气血不足及肝硬化腹水和神经衰弱者尤宜食用。适宜虚劳赢弱，气血不足，营养不良，病后产后体虚之人食用；适宜肾阳不足，阳痿遗精，小便频数之人食用；适宜高血压病，高脂血症，冠心病，动脉硬化之人食用；适宜癌症病人及放疗、化疗、手术后食用；适宜肝炎，肾炎，糖尿病患者食用；适宜血友病患者及易于出血之人食用；适宜年老体弱者食用；,患急性肠炎、菌痢、感冒、咳痰、气喘及大便溏薄、出血兼有瘀滞及湿邪阻滞的患者忌食。,,,,v2_strict_rule,core
190,10,43,1,松子,34,谷物/坚果-坚果种子,谷物/坚果,坚果种子,exact,松子（生）,32,3.0,665,2782,12.6,62.6,19.0,12.4,0,2.8,3,40,0,0.41,0.09,3.80,—,34.48,3,620,184,—,567,5.9,9.02,0.63,2.68,10.35,松子,,,,,,针叶林带,v2_strict_rule,core
191,1,6,1,羽衣甘蓝,33,蔬菜-其他蔬菜,蔬菜,其他蔬菜,exact,羽衣甘蓝,100,87.2,69,289,5.0,0.4,5.7,3.2,0,1.7,364,4368,0,0.07,0.18,1.09,63.0,1.12,66,82,395,66.8,53,1.6,0.56,—,0.06,0.40,,,,,,,,v2_strict_rule,core
192,6,31,1,干海带,33,水产-其他水产,水产,其他水产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,干海带,,,,,,,v2_strict_rule,common
193,1,3,1,指天椒,32,蔬菜-瓜果,蔬菜,瓜果,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,指天椒,,,,,,,v2_strict_rule,common
194,1,3,1,甜椒,32,蔬菜-瓜果,蔬菜,瓜果,alias,甜椒［灯笼椒、柿子椒］,82,94.6,18,77,1.0,0.2,3.8,—,0,0.4,6,76,0,0.02,0.02,0.39,130.0,0.41,—,—,—,—,—,—,—,0.38,—,—,甜椒,,,,,,,v2_strict_rule,core
195,2,12,1,木瓜,38,水果-热带水果,水果,热带水果,exact,木瓜［番木瓜］,86,92.2,29,121,0.4,0.1,7.0,0.8,0,0.3,73,870,0,0.01,0.02,0.30,43.0,0.30,17,12,18,28.0,9,0.2,0.25,1.80,0.03,0.05,木瓜,,,,,无毒,我国南北各地,v2_strict_rule,core
196,2,12,1,榴莲,65,水果-热带水果,水果,热带水果,exact,榴莲,37,64.5,150,632,2.6,3.3,28.3,1.7,0,1.3,2,20,0,0.20,0.13,1.19,2.8,2.28,4,38,261,2.9,27,0.3,0.16,3.26,0.12,0.22,榴莲,,,,,,,v2_strict_rule,core
197,3,15,1,牛腱子,32,畜肉-牛,畜肉,牛,exact,牛肉（小腿肉）［牛展、牛腱子］,100,73.4,122,513,23.0,3.3,0.0,0.0,61,1.0,Tr,0,Tr,0.03,0.13,3.69,Tr,Tr,5,181,182,83.1,22,0.3,5.07,2.54,0.01,Tr,牛腱子,,,,,,,v2_strict_rule,core
198,6,30,1,鲍鱼,36,水产-贝,水产,贝,exact,鲍鱼［杂色鲍］,65,77.5,84,356,12.6,0.8,6.6,0.0,242,2.5,24,—,24,0.01,0.16,0.20,Tr,2.20,266,77,136,2011.7,59,22.6,1.75,21.38,0.72,0.40,鲍鱼,,一般人均可食用夜尿频、气虚哮喘、血压不稳、精神难以集中者适宜多吃鲍鱼；糖尿病患者也可用鲍鱼作辅助治疗，但必须配药同炖，才有疗效。,痛风患者及尿酸高者不宜吃鲍肉，只宜少量喝汤；虽然鲍鱼人人爱吃，但感冒发烧或阴虚喉痛的人不宜食用；素有顽癣痼疾之人忌食。,,,,v2_strict_rule,core
199,7,32,1,白蘑菇,32,菌菇藻类-菌菇,菌菇藻类,菌菇,exact,白蘑菇［双孢蘑菇、洋蘑菇］,100,91.4,29,123,3.5,0.4,3.8,—,0,0.9,—,—,0,0.02,0.30,3.50,0.1,—,6,93,350,57.0,11,1.0,0.60,—,—,—,白蘑菇,,,,,,,v2_strict_rule,core
200,1,3,1,南瓜籽,31,蔬菜-瓜果,蔬菜,瓜果,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2_strict_rule,common
201,1,3,1,线椒,31,蔬菜-瓜果,蔬菜,瓜果,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,线椒,,,,,,,v2_strict_rule,common
202,2,7,1,雪梨,36,水果-仁果,水果,仁果,exact,雪梨,93,78.3,79,332,0.9,0.1,20.2,3.0,0,0.5,Tr,Tr,0,0.03,—,0.10,1.0,0.24,12,11,45,1.4,13,0.8,0.25,0.04,0.12,0.08,雪梨,,,,,,,v2_strict_rule,core
203,3,17,1,梅花肉,30,畜肉-其他畜肉,畜肉,其他畜肉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,梅花肉,,,,,,,v2_strict_rule,common
204,3,14,1,猪蹄,30,畜肉-猪,畜肉,猪,alias,猪蹄,60,58.2,260,1080,22.6,18.8,0.0,0.0,192,0.4,3,0,3,0.05,0.10,1.50,Tr,0.01,33,33,54,101.0,5,1.1,1.14,5.85,0.09,0.01,猪蹄,,"一般人都可以吃，更是老人、妇女、失血者的食疗佳品。
适宜血虚者食用；适宜年老体弱者食用；适宜产后缺奶者食用；适宜腰脚软弱无力者食用；适宜痈疽疮毒久溃不敛者食用。",有胃肠消化功能减弱的老年人每次不可食之过多；患有肝炎、胆囊炎、胆结石、动脉硬化、高血压病的患者食应以少食或不食为好；凡外感发热和一切热证、实证期间不宜多食；胃肠消化功能减弱的儿童一次不能过量食用。,,,,v2_strict_rule,core
205,6,29,1,大闸蟹,36,水产-蟹,水产,蟹,exact,大闸蟹（母）,36,69.3,156,652,21.0,7.7,0.6,0.0,62,1.4,—,—,—,—,—,—,Tr,6.05,15,231,224,187.8,4,3.2,3.43,0.12,—,2.07,大闸蟹,,,,,,,v2_strict_rule,core
206,6,27,1,章鱼,30,水产-鱼,水产,鱼,exact,章鱼［八爪鱼］,78,65.4,135,574,18.9,0.4,14.0,0.0,—,1.3,Tr,—,Tr,0.04,0.06,5.40,Tr,1.34,21,63,447,65.4,50,0.6,0.68,27.30,0.24,—,章鱼,,,,,,,v2_strict_rule,core
207,10,42,1,皂角米,30,谷物/坚果-杂粮,谷物/坚果,杂粮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,皂角米,,,,,,,v2_strict_rule,common
208,1,1,1,菜花,65,蔬菜-叶菜,蔬菜,叶菜,exact,菜花（白色）［花椰菜］,82,93.2,20,83,1.7,0.2,4.2,2.1,0,0.7,1,11,0,0.04,0.04,0.32,32.0,Tr,31,32,206,39.2,18,0.4,0.17,2.86,0.02,0.09,菜花,,,,,,中国,v2_strict_rule,core
209,1,1,1,鸡毛菜,29,蔬菜-叶菜,蔬菜,叶菜,exact,鸡毛菜,100,93.5,19,79,2.7,0.2,2.6,—,0,1.0,69,826,0,0.04,0.09,0.61,24.0,0.30,78,25,230,62.7,35,2.1,0.31,0.24,0.03,0.26,鸡毛菜,,,,,,,v2_strict_rule,core
210,2,8,1,杨梅,37,水果-核果,水果,核果,exact,杨梅［树梅，山杨梅］,82,92.0,30,125,0.8,0.2,6.7,1.0,0,0.3,3,40,0,0.01,0.05,0.30,9.0,0.81,14,8,149,0.7,10,1.0,0.14,0.31,0.02,0.72,杨梅,,一般人群均能食用。,溃疡病患者慎食，牙疼、胃酸过多、上火的人不要多吃，糖尿病患者忌食。,,无毒,广西,v2_strict_rule,core
211,2,10,1,西柚,29,水果-柑橘,水果,柑橘,exact,葡萄柚［西柚］,73,90.9,33,138,0.7,0.3,7.8,—,0,0.3,24,282,0,0.05,0.01,0.20,38.0,—,21,17,60,7.0,9,0.1,0.10,—,—,—,西柚,,,,,,,v2_strict_rule,core
212,4,18,1,童子鸡,29,禽肉-鸡,禽肉,鸡,excluded_processed_source,童子鸡（熟）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,童子鸡,,,,,,,v2_strict_rule,common
213,2,13,1,橄榄,28,水果-其他水果,水果,其他水果,exact,橄榄（白榄）,80,83.1,57,240,0.8,0.2,15.1,4.0,0,0.8,11,130,0,0.01,0.01,0.70,3.0,—,49,18,23,Tr,10,0.2,0.25,0.35,Tr,0.48,橄榄,,一般人群均可食用。,一般人群均可食用。,,,,v2_strict_rule,core
214,2,10,1,橘子,28,水果-柑橘,水果,柑橘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,橘子,,一般人群均可食用。,风寒咳嗽、痰饮咳嗽者不宜食用。,,,江西,v2_strict_rule,common
215,3,14,1,瘦猪肉,28,畜肉-猪,畜肉,猪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瘦猪肉,,,,,,,v2_strict_rule,common
216,4,18,1,老母鸡,28,禽肉-鸡,禽肉,鸡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,老母鸡,,,,,,,v2_strict_rule,common
217,7,32,1,松茸,28,菌菇藻类-菌菇,菌菇藻类,菌菇,exact,松蘑（干）［松口蘑，松茸］,100,16.1,207,853,20.3,3.2,48.2,47.8,0,12.2,—,—,0,0.01,1.48,—,—,3.09,14,50,93,4.3,—,86.0,6.22,98.44,10.30,1.63,松茸,,,,,,,v2_strict_rule,core
218,7,33,1,裙带菜,28,菌菇藻类-藻类,菌菇藻类,藻类,exact,裙带菜（干）［海芥菜，海木耳］,100,9.2,219,914,25.0,1.7,41.5,31.1,0,22.6,186,2230,0,0.02,0.07,Tr,—,Tr,947,305,335,4411.6,1022,16.4,2.62,15.88,0.12,0.95,裙带菜,,,,,,,v2_strict_rule,core
219,10,39,1,紫米,28,谷物/坚果-稻米,谷物/坚果,稻米,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,紫米,,,,,,,v2_strict_rule,common
220,1,2,1,春笋,27,蔬菜-根茎,蔬菜,根茎,exact,春笋（鲜）,66,91.4,25,106,2.4,0.1,5.1,2.8,0,1.0,3,30,0,0.05,0.04,0.40,5.0,—,8,36,300,6.0,8,2.4,0.43,0.66,0.15,0.78,春笋,,,,,,,v2_strict_rule,core
221,1,4,1,蒜苔,27,蔬菜-葱蒜,蔬菜,葱蒜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蒜苔,,一般人群均可食用,1.消化能不佳的人宜少吃；2.过量食用会影响视力；有肝病的人过量食用，可造成肝功能障碍。,,,,v2_strict_rule,common
222,1,4,1,韭黄,27,蔬菜-葱蒜,蔬菜,葱蒜,exact,韭黄（韭芽，黄色）,88,93.2,24,101,2.3,0.2,3.9,1.2,0,0.4,22,260,0,0.03,0.05,0.70,15.0,0.34,25,48,192,6.9,12,1.7,0.33,0.76,0.10,0.17,韭黄,,一般人群均能食用。,一般人群均能食用。,,,,v2_strict_rule,core
223,2,10,1,柚子,27,水果-柑橘,水果,柑橘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,柚子,,一般人群均可食用，患胃病、消化不良者，慢性支气管炎、咳嗽、痰多气喘者，心脑肾病患者尤其适合。,高血压患者、气虚体弱者不宜多食，脾虚便溏者和糖尿病患者忌食。,,,东南亚及中国大陆的长江以南,v2_strict_rule,common
224,2,8,1,水蜜桃,27,水果-核果,水果,核果,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水蜜桃,,,,,,,v2_strict_rule,common
225,3,14,1,猪排,27,畜肉-猪,畜肉,猪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,猪排,,,,,,,v2_strict_rule,common
226,4,18,1,乌鸡,27,禽肉-鸡,禽肉,鸡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,乌鸡,,,,,,,v2_strict_rule,common
227,1,5,1,扁豆,26,蔬菜-鲜豆,蔬菜,鲜豆,exact,扁豆［月亮菜］,91,88.3,41,172,2.7,0.2,8.2,2.1,0,0.6,13,150,0,0.04,0.07,0.90,13.0,0.24,38,54,178,3.8,34,1.9,0.72,0.94,0.12,0.34,扁豆,,,,,,,v2_strict_rule,core
228,1,2,1,沙姜,26,蔬菜-根茎,蔬菜,根茎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2_strict_rule,common
229,1,6,1,百合,51,蔬菜-其他蔬菜,蔬菜,其他蔬菜,alias,百合（鲜）,82,56.7,166,692,3.2,0.1,38.8,1.7,0,1.2,—,—,0,0.02,0.04,0.70,18.0,—,11,61,510,6.7,43,1.0,0.50,0.20,0.24,0.35,百合,,,,,无毒,北美洲,v2_strict_rule,core
230,1,6,1,紫苏叶,30,蔬菜-其他蔬菜,蔬菜,其他蔬菜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,紫苏叶,,,,,,,v2_strict_rule,common
231,1,4,1,蒜叶,26,蔬菜-葱蒜,蔬菜,葱蒜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2_strict_rule,common
232,1,2,1,青萝卜,29,蔬菜-根茎,蔬菜,根茎,alias,青萝卜,95,91.0,29,121,1.2,0.2,6.9,—,0,0.7,7,88,0,0.01,0.02,0.62,7.0,Tr,47,31,248,56.0,15,0.3,0.16,0.10,0.02,0.06,青萝卜,,,,,,,v2_strict_rule,core
233,2,12,1,荔枝,29,水果-热带水果,水果,热带水果,exact,荔枝,73,81.9,71,296,0.9,0.2,16.6,0.5,0,0.4,1,10,0,0.10,0.04,1.10,41.0,—,2,24,151,1.7,12,0.4,0.17,0.14,0.16,0.09,荔枝,,一般人群均可食用，尤其适合产妇、老人、体质虚弱者、病后调养者食用；贫血、胃寒和口臭者也很适合。,阴虚火旺、有上火症状的人不要吃，以免加重上火症状，阴虚所致的咽喉干疼、牙龈肿痛、鼻出血等症者忌用。,,,,v2_strict_rule,core
234,6,28,1,大虾,29,水产-虾,水产,虾,exact,长毛对虾［大虾、白露虾］,65,76.4,90,380,18.5,0.4,3.0,0.0,136,1.7,45,400,12,0.03,0.06,3.10,Tr,3.52,36,241,386,208.8,47,2.9,1.55,9.11,0.62,0.12,大虾,,,,,,,v2_strict_rule,core
235,6,27,1,带鱼,26,水产-鱼,水产,鱼,alias,带鱼［白带鱼、刀鱼］,76,73.3,127,535,17.7,4.9,3.1,0.0,76,1.0,29,0,29,0.02,0.06,2.80,Tr,0.82,28,191,280,150.1,43,1.2,0.70,36.57,0.08,0.17,带鱼,,,,,,,v2_strict_rule,core
236,7,32,1,鸡腿菇,26,菌菇藻类-菌菇,菌菇藻类,菌菇,exact,鸡腿菇（干）［毛头鬼伞］,100,10.8,294,1239,26.7,2.0,51.8,—,0,8.7,—,—,0,0.14,1.79,24.99,—,5.01,9,764,4053,68.2,119,6.5,3.95,15.39,1.40,0.72,鸡腿菇,,,,,,,v2_strict_rule,core
237,10,43,1,瓜子仁,26,谷物/坚果-坚果种子,谷物/坚果,坚果种子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瓜子仁,,,,,,,v2_strict_rule,common
238,1,6,1,甘蓝,25,蔬菜-其他蔬菜,蔬菜,其他蔬菜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,甘蓝,,,,,,,v2_strict_rule,common
239,1,3,1,青尖椒,25,蔬菜-瓜果,蔬菜,瓜果,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青尖椒,,,,,,,v2_strict_rule,common
240,2,11,1,哈密瓜,25,水果-瓜果,水果,瓜果,exact,哈密瓜,71,91.0,34,143,0.5,0.1,7.9,0.2,0,0.5,77,920,0,—,0.01,—,12.0,—,4,19,190,26.7,19,Tr,0.13,1.10,0.01,0.01,哈密瓜,,一般人群均可食用。,患有脚气病、黄疸、腹胀、便溏、寒性咳喘以及产后、病后的人不宜多食；糖尿病人慎食。,,,中国,v2_strict_rule,core
241,4,18,1,鸡翅中,29,禽肉-鸡,禽肉,鸡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鸡翅中,,,,,,,v2_strict_rule,common
242,4,19,1,鸭肉,25,禽肉-鸭,禽肉,鸭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鸭肉,,一般人群均可食用。适用于体内有热、上火的人食用；发低热、体质虚弱、食欲不振、大便干燥和水肿的人，食之更佳。同时适宜营养不良，产后病后体虚、盗汗、遗精、妇女月经少、咽干口渴者食用；还适宜癌症患者及放疗化疗后，糖尿病，肝硬化腹水，肺结核，慢性肾炎浮肿者食用。,对于素体虚寒，受凉引起的不思饮食，胃部冷痛．腹泻清稀，腰痛及寒性痛经以及肥胖、动脉硬化、慢性肠炎应少食；感冒患者不宜食用。,,,,v2_strict_rule,common
243,5,23,1,鸭蛋,30,蛋类-鸭蛋,蛋类,鸭蛋,alias,鸭蛋,87,70.3,180,748,12.6,13.0,3.1,0.0,565,1.0,261,—,261,0.17,0.35,0.20,Tr,4.98,62,226,135,106.0,13,2.9,1.67,15.68,0.11,0.04,鸭蛋,,,,,,,v2_strict_rule,core
244,6,30,1,生蚝,37,水产-贝,水产,贝,exact,生蚝,100,87.1,57,241,10.9,1.5,0.0,0.0,94,0.5,—,—,Tr,0.04,0.13,1.50,Tr,0.13,35,100,375,270.0,10,5.0,71.20,41.40,11.50,0.30,生蚝,,,,,,,v2_strict_rule,core
245,6,27,1,黄花鱼,25,水产-鱼,水产,鱼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黄花鱼,,,,,,,v2_strict_rule,common
