alias_name,catalog_ingredient_id,canonical_name,usage_count,source
角瓜,6686,角瓜,3,dish_ingredients.raw_name
许,6687,许,1,dish_ingredients.raw_name
许白砂糖,6688,许白砂糖,1,dish_ingredients.raw_name
许盐,6689,许盐,2,dish_ingredients.raw_name
试着调盐,6690,试着调盐,1,dish_ingredients.raw_name
话梅,6691,话梅,2,dish_ingredients.raw_name
话梅干,6692,话梅干,1,dish_ingredients.raw_name
误入哈哈金针菇,6693,误入哈哈金针菇,1,dish_ingredients.raw_name
课花椒,6694,课花椒,1,dish_ingredients.raw_name
调味,6695,调味,14,dish_ingredients.raw_name
调味仅供参考,6696,调味仅供参考,1,dish_ingredients.raw_name
调味勺小盐,6697,调味勺小盐,1,dish_ingredients.raw_name
调味勺盐,6698,调味勺盐,1,dish_ingredients.raw_name
调味勾芡,6699,调味勾芡,1,dish_ingredients.raw_name
调味品,6700,调味品,2,dish_ingredients.raw_name
调味品******,6701,调味品******,1,dish_ingredients.raw_name
调味小勺,6702,调味小勺,1,dish_ingredients.raw_name
调味小勺豆瓣,6703,调味小勺豆瓣,1,dish_ingredients.raw_name
调味料,6704,调味料,13,dish_ingredients.raw_name
调味料每步说,6705,调味料每步说,1,dish_ingredients.raw_name
调味料诸如盐,6706,调味料诸如盐,1,dish_ingredients.raw_name
调味汁,6707,调味汁,3,dish_ingredients.raw_name
调味汁如下,6708,调味汁如下,1,dish_ingredients.raw_name
调味汁料酒,6709,调味汁料酒,1,dish_ingredients.raw_name
调味汁水淀粉,6710,调味汁水淀粉,1,dish_ingredients.raw_name
调味汁清水,6711,调味汁清水,1,dish_ingredients.raw_name
调味汁生抽,6712,调味汁生抽,1,dish_ingredients.raw_name
调味汁盐,6713,调味汁盐,1,dish_ingredients.raw_name
调味汁糖,6714,调味汁糖,1,dish_ingredients.raw_name
调味汁胡椒粉,6715,调味汁胡椒粉,1,dish_ingredients.raw_name
调味汁醋,6716,调味汁醋,1,dish_ingredients.raw_name
调味盐,6717,调味盐,2,dish_ingredients.raw_name
调味香菜,6718,调味香菜,1,dish_ingredients.raw_name
调和油,6719,调和油,3,dish_ingredients.raw_name
调整盐,6720,调整盐,1,dish_ingredients.raw_name
调料,6721,调料,38,dish_ingredients.raw_name
调料————————*,6722,调料————————*,1,dish_ingredients.raw_name
调料准备,6723,调料准备,1,dish_ingredients.raw_name
调料勺半盐,6724,调料勺半盐,1,dish_ingredients.raw_name
调料勺白糖,6725,调料勺白糖,2,dish_ingredients.raw_name
调料勺盐,6726,调料勺盐,3,dish_ingredients.raw_name
调料勺绵白糖,6727,调料勺绵白糖,1,dish_ingredients.raw_name
调料勺鸡粉,6728,调料勺鸡粉,1,dish_ingredients.raw_name
调料包,6729,调料包,1,dish_ingredients.raw_name
调料匙糖,6730,调料匙糖,1,dish_ingredients.raw_name
调料小勺白糖,6731,调料小勺白糖,1,dish_ingredients.raw_name
调料小勺盐,6732,调料小勺盐,1,dish_ingredients.raw_name
调料小勺鸡精,6733,调料小勺鸡精,1,dish_ingredients.raw_name
调料汁,6734,调料汁,1,dish_ingredients.raw_name
调料汁如图,6735,调料汁如图,1,dish_ingredients.raw_name
调料油,6736,调料油,1,dish_ingredients.raw_name
调料酱汁如下,6737,调料酱汁如下,1,dish_ingredients.raw_name
调料🧂,6738,调料🧂,1,dish_ingredients.raw_name
调汁,6739,调汁,1,dish_ingredients.raw_name
调羹料酒,6740,调羹料酒,1,dish_ingredients.raw_name
调羹生抽,6741,调羹生抽,1,dish_ingredients.raw_name
调羹老抽,6742,调羹老抽,1,dish_ingredients.raw_name
调羹郫县豆瓣,6743,调羹郫县豆瓣,1,dish_ingredients.raw_name
调色可不要彩椒,6744,调色可不要彩椒,1,dish_ingredients.raw_name
调色可以没老抽,6745,调色可以没老抽,1,dish_ingredients.raw_name
调酱汁,6746,调酱汁,1,dish_ingredients.raw_name
调馅,6747,调馅,1,dish_ingredients.raw_name
豆制品,6748,豆制品,1,dish_ingredients.raw_name
豆制品干,6749,豆制品干,1,dish_ingredients.raw_name
豆嘴,6750,豆嘴,1,dish_ingredients.raw_name
豆干,6751,豆干,58,dish_ingredients.raw_name
豆沙,6752,豆沙,2,dish_ingredients.raw_name
豆沙馅,6753,豆沙馅,2,dish_ingredients.raw_name
豆油,6754,豆油,7,dish_ingredients.raw_name
豆油或花生油等食油,6755,豆油或花生油等食油,1,dish_ingredients.raw_name
豆泡,6756,豆泡,6,dish_ingredients.raw_name
豆浆,6757,豆浆,3,dish_ingredients.raw_name
豆渣,6758,豆渣,1,dish_ingredients.raw_name
豆渣饼,6759,豆渣饼,1,dish_ingredients.raw_name
豆王,6760,豆王,2,dish_ingredients.raw_name
豆瓣,6761,豆瓣,18,dish_ingredients.raw_name
豆瓣辣酱,6762,豆瓣辣酱,1,dish_ingredients.raw_name
豆瓣酱,6763,豆瓣酱,326,dish_ingredients.raw_name
豆瓣酱&黄豆酱,6764,豆瓣酱&黄豆酱,1,dish_ingredients.raw_name
豆瓣酱/香其酱,6765,豆瓣酱/香其酱,1,dish_ingredients.raw_name
豆瓣酱十三香,6766,豆瓣酱十三香,1,dish_ingredients.raw_name
豆瓣酱大红袍,6767,豆瓣酱大红袍,1,dish_ingredients.raw_name
豆瓣酱或干黄酱,6768,豆瓣酱或干黄酱,1,dish_ingredients.raw_name
豆瓣酱或甜面酱,6769,豆瓣酱或甜面酱,1,dish_ingredients.raw_name
豆瓣酱或老干妈,6770,豆瓣酱或老干妈,1,dish_ingredients.raw_name
豆瓣酱或者油辣子,6771,豆瓣酱或者油辣子,1,dish_ingredients.raw_name
豆瓣酱郫县,6772,豆瓣酱郫县,1,dish_ingredients.raw_name
豆皮,6773,豆皮,22,dish_ingredients.raw_name
豆皮或者豆腐,6774,豆皮或者豆腐,1,dish_ingredients.raw_name
豆筋,6775,豆筋,1,dish_ingredients.raw_name
豆粉,6776,豆粉,2,dish_ingredients.raw_name
豆素肉丝,6777,豆素肉丝,1,dish_ingredients.raw_name
豆肠,6778,豆肠,1,dish_ingredients.raw_name
豆腐,6779,豆腐,340,dish_ingredients.raw_name
豆腐丝,6780,豆腐丝,1,dish_ingredients.raw_name
豆腐串,6781,豆腐串,1,dish_ingredients.raw_name
豆腐丸子,6782,豆腐丸子,1,dish_ingredients.raw_name
豆腐乳,6783,豆腐乳,2,dish_ingredients.raw_name
豆腐乳汁,6784,豆腐乳汁,2,dish_ingredients.raw_name
豆腐乳汤汁,6785,豆腐乳汤汁,1,dish_ingredients.raw_name
豆腐兔子,6786,豆腐兔子,1,dish_ingredients.raw_name
豆腐卜,6787,豆腐卜,1,dish_ingredients.raw_name
豆腐干,6788,豆腐干,15,dish_ingredients.raw_name
豆腐果,6789,豆腐果,1,dish_ingredients.raw_name
豆腐泡,6790,豆腐泡,4,dish_ingredients.raw_name
豆腐泡/油豆腐,6791,豆腐泡/油豆腐,1,dish_ingredients.raw_name
豆腐皮,6792,豆腐皮,34,dish_ingredients.raw_name
豆腐结,6793,豆腐结,1,dish_ingredients.raw_name
豆腐花,6794,豆腐花,1,dish_ingredients.raw_name
豆腐衣,6795,豆腐衣,1,dish_ingredients.raw_name
豆腐鱼,6796,豆腐鱼,1,dish_ingredients.raw_name
豆花,6797,豆花,2,dish_ingredients.raw_name
豆芽,92,豆芽,64,dish_ingredients.raw_name
豆芽菜,6798,豆芽菜,6,dish_ingredients.raw_name
豆苗,6799,豆苗,5,dish_ingredients.raw_name
豆蔻,6800,豆蔻,3,dish_ingredients.raw_name
豆蔻干红椒,6801,豆蔻干红椒,1,dish_ingredients.raw_name
豆蛋白,6802,豆蛋白,1,dish_ingredients.raw_name
豆蛋白泡开,6803,豆蛋白泡开,1,dish_ingredients.raw_name
豆角,84,豆角,110,dish_ingredients.raw_name
豆角/豆王,6804,豆角/豆王,1,dish_ingredients.raw_name
豆角/豇豆,6805,豆角/豇豆,2,dish_ingredients.raw_name
豆角干,6806,豆角干,1,dish_ingredients.raw_name
豆豉,6807,豆豉,123,dish_ingredients.raw_name
豆豉油,6808,豆豉油,1,dish_ingredients.raw_name
豆豉蒸鱼,6809,豆豉蒸鱼,1,dish_ingredients.raw_name
豆豉辣酱,6810,豆豉辣酱,2,dish_ingredients.raw_name
豆豉酱,6811,豆豉酱,3,dish_ingredients.raw_name
豆豉酱油,6812,豆豉酱油,2,dish_ingredients.raw_name
豆豉香辣酱,6813,豆豉香辣酱,1,dish_ingredients.raw_name
豆豉鯪魚,6814,豆豉鯪魚,1,dish_ingredients.raw_name
豆豉鱼罐头,6815,豆豉鱼罐头,2,dish_ingredients.raw_name
豆豉鲮鱼,6816,豆豉鲮鱼,1,dish_ingredients.raw_name
豆豉鲮鱼罐头,6817,豆豉鲮鱼罐头,8,dish_ingredients.raw_name
豆酱,6818,豆酱,1,dish_ingredients.raw_name
豆香,6819,豆香,1,dish_ingredients.raw_name
豆鼓,6820,豆鼓,5,dish_ingredients.raw_name
豆鼓辣椒酱,6821,豆鼓辣椒酱,1,dish_ingredients.raw_name
豇豆,151,豇豆,43,dish_ingredients.raw_name
豇豆肉馅,6822,豇豆肉馅,1,dish_ingredients.raw_name
豇豆角,6823,豇豆角,3,dish_ingredients.raw_name
豉油,6824,豉油,2,dish_ingredients.raw_name
豉油汁,6825,豉油汁,1,dish_ingredients.raw_name
豉油鸡汁,6826,豉油鸡汁,1,dish_ingredients.raw_name
豌豆,60,豌豆,53,dish_ingredients.raw_name
豌豆凉粉,6827,豌豆凉粉,1,dish_ingredients.raw_name
豌豆和胡萝卜丁,6828,豌豆和胡萝卜丁,1,dish_ingredients.raw_name
豌豆尖,336,豌豆尖,5,dish_ingredients.raw_name
豌豆或小葱,6829,豌豆或小葱,1,dish_ingredients.raw_name
豌豆淀粉,6830,豌豆淀粉,3,dish_ingredients.raw_name
豌豆片,60,豌豆,1,dish_ingredients.raw_name
豌豆玉米粒香菇,6831,豌豆玉米粒香菇,1,dish_ingredients.raw_name
豌豆粒,6832,豌豆粒,6,dish_ingredients.raw_name
豌豆苗,440,豌豆苗,4,dish_ingredients.raw_name
豌豆荚,6833,豌豆荚,1,dish_ingredients.raw_name
象拔蚌胆,6834,象拔蚌胆,1,dish_ingredients.raw_name
豪吉姜辣川香汁,6835,豪吉姜辣川香汁,1,dish_ingredients.raw_name
豪吉番茄火锅底,6836,豪吉番茄火锅底,1,dish_ingredients.raw_name
豪油,6837,豪油,2,dish_ingredients.raw_name
贝壳意面,6838,贝壳意面,1,dish_ingredients.raw_name
贝柱,6839,贝柱,1,dish_ingredients.raw_name
贝肉,6840,贝肉,1,dish_ingredients.raw_name
贝贝南瓜,173,贝贝南瓜,7,dish_ingredients.raw_name
贝贝瓜,6841,贝贝瓜,4,dish_ingredients.raw_name
贡丸,6842,贡丸,1,dish_ingredients.raw_name
贡菜椒椒酱,6843,贡菜椒椒酱,1,dish_ingredients.raw_name
质量白胡椒粉,6844,质量白胡椒粉,1,dish_ingredients.raw_name
质量葱花,6845,质量葱花,1,dish_ingredients.raw_name
贵妃螺,6846,贵妃螺,1,dish_ingredients.raw_name
贵财家五常大米,6847,贵财家五常大米,1,dish_ingredients.raw_name
贵阳脆哨,6848,贵阳脆哨,1,dish_ingredients.raw_name
贻贝,411,贻贝,1,dish_ingredients.raw_name
贻贝肉,6849,贻贝肉,1,dish_ingredients.raw_name
赖尿虾,6850,赖尿虾,1,dish_ingredients.raw_name
赤小豆,271,赤小豆,3,dish_ingredients.raw_name
赤水竹笋,6851,赤水竹笋,1,dish_ingredients.raw_name
赤灵芝,6852,赤灵芝,1,dish_ingredients.raw_name
赤藓糖醇,6853,赤藓糖醇,4,dish_ingredients.raw_name
走地鸡,6854,走地鸡,2,dish_ingredients.raw_name
走地鸡剁小块,6855,走地鸡剁小块,1,dish_ingredients.raw_name
走心肉末,6856,走心肉末,1,dish_ingredients.raw_name
超厚百叶,6857,超厚百叶,1,dish_ingredients.raw_name
超大油麦菜,6858,超大油麦菜,1,dish_ingredients.raw_name
越南干红辣椒,6859,越南干红辣椒,1,dish_ingredients.raw_name
越少越好提提味就行孕妇还是少吃辣辣椒面/辣椒油,6860,越少越好提提味就行孕妇还是少吃辣辣椒面/辣椒油,1,dish_ingredients.raw_name
足量料酒,6861,足量料酒,1,dish_ingredients.raw_name
足量淀粉,6862,足量淀粉,1,dish_ingredients.raw_name
足量食油,6863,足量食油,2,dish_ingredients.raw_name
跑山鸡,6864,跑山鸡,1,dish_ingredients.raw_name
跟丝瓜,6865,跟丝瓜,1,dish_ingredients.raw_name
跟朝天椒,6866,跟朝天椒,1,dish_ingredients.raw_name
跟着感觉走干贝,6867,跟着感觉走干贝,1,dish_ingredients.raw_name
跟着食谱添加苹果,6868,跟着食谱添加苹果,1,dish_ingredients.raw_name
跟腐竹,6869,跟腐竹,1,dish_ingredients.raw_name
跟葱,6870,跟葱,1,dish_ingredients.raw_name
跟葱花,6871,跟葱花,1,dish_ingredients.raw_name
跟辣一样,6872,跟辣一样,1,dish_ingredients.raw_name
跟香菜,6873,跟香菜,1,dish_ingredients.raw_name
跟香蒜,6874,跟香蒜,1,dish_ingredients.raw_name
跳跳鱼,6875,跳跳鱼,1,dish_ingredients.raw_name
蹄筋,6876,蹄筋,1,dish_ingredients.raw_name
蹄膀,6877,蹄膀,1,dish_ingredients.raw_name
蹄髈半,6878,蹄髈半,1,dish_ingredients.raw_name
车前子壳,6879,车前子壳,1,dish_ingredients.raw_name
转几下黑胡椒,6880,转几下黑胡椒,1,dish_ingredients.raw_name
转几下黑胡椒末,6881,转几下黑胡椒末,1,dish_ingredients.raw_name
转化糖浆,6882,转化糖浆,1,dish_ingredients.raw_name
转现磨黑胡椒,6883,转现磨黑胡椒,1,dish_ingredients.raw_name
软枝花菜,6884,软枝花菜,1,dish_ingredients.raw_name
软肋排骨,6885,软肋排骨,1,dish_ingredients.raw_name
软豆腐,6886,软豆腐,1,dish_ingredients.raw_name
较肥五花肉,6887,较肥五花肉,1,dish_ingredients.raw_name
较酱油多一些醋,6888,较酱油多一些醋,1,dish_ingredients.raw_name
辅料,6889,辅料,13,dish_ingredients.raw_name
辅材,6890,辅材,1,dish_ingredients.raw_name
辛拉面,6891,辛拉面,1,dish_ingredients.raw_name
辛拉面调料包,6892,辛拉面调料包,1,dish_ingredients.raw_name
辣妹子,6893,辣妹子,1,dish_ingredients.raw_name
辣子油,6894,辣子油,3,dish_ingredients.raw_name
辣度可以根据各人口感洋葱末/姜末/蒜头末/辣椒/豆瓣酱,6895,辣度可以根据各人口感洋葱末/姜末/蒜头末/辣椒/豆瓣酱,1,dish_ingredients.raw_name
辣度青椒小米辣,6896,辣度青椒小米辣,1,dish_ingredients.raw_name
辣椒,17,辣椒,233,dish_ingredients.raw_name
辣椒/小红椒,6897,辣椒/小红椒,1,dish_ingredients.raw_name
辣椒二荆条,6898,辣椒二荆条,1,dish_ingredients.raw_name
辣椒切段,6899,辣椒切段,1,dish_ingredients.raw_name
辣椒圈,6900,辣椒圈,1,dish_ingredients.raw_name
辣椒块,17,辣椒,1,dish_ingredients.raw_name
辣椒壳,6901,辣椒壳,2,dish_ingredients.raw_name
辣椒大蒜,6902,辣椒大蒜,1,dish_ingredients.raw_name
辣椒大量,6903,辣椒大量,1,dish_ingredients.raw_name
辣椒干,6904,辣椒干,7,dish_ingredients.raw_name
辣椒干或小米椒,6905,辣椒干或小米椒,1,dish_ingredients.raw_name
辣椒末,17,辣椒,2,dish_ingredients.raw_name
辣椒段,17,辣椒,6,dish_ingredients.raw_name
辣椒油,6906,辣椒油,64,dish_ingredients.raw_name
辣椒油辣椒粉,6907,辣椒油辣椒粉,1,dish_ingredients.raw_name
辣椒皮,6908,辣椒皮,1,dish_ingredients.raw_name
辣椒碎,17,辣椒,4,dish_ingredients.raw_name
辣椒粉,6909,辣椒粉,88,dish_ingredients.raw_name
辣椒粉或干辣椒,6910,辣椒粉或干辣椒,1,dish_ingredients.raw_name
辣椒粉花椒或花椒粉,6911,辣椒粉花椒或花椒粉,1,dish_ingredients.raw_name
辣椒粉辣椒,6912,辣椒粉辣椒,1,dish_ingredients.raw_name
辣椒粒,6913,辣椒粒,1,dish_ingredients.raw_name
辣椒红油,6914,辣椒红油,4,dish_ingredients.raw_name
辣椒豆豉酱,6915,辣椒豆豉酱,1,dish_ingredients.raw_name
辣椒酱,6916,辣椒酱,39,dish_ingredients.raw_name
辣椒酱/豆瓣酱,6917,辣椒酱/豆瓣酱,1,dish_ingredients.raw_name
辣椒酱🌶️,6918,辣椒酱🌶️,1,dish_ingredients.raw_name
辣椒面,6919,辣椒面,61,dish_ingredients.raw_name
辣椒面或者段,6920,辣椒面或者段,1,dish_ingredients.raw_name
辣椒🌶️,6921,辣椒🌶️,2,dish_ingredients.raw_name
辣油,6922,辣油,5,dish_ingredients.raw_name
辣猪皮,6923,辣猪皮,1,dish_ingredients.raw_name
辣白菜,6924,辣白菜,12,dish_ingredients.raw_name
辣白菜口味辛拉面,6925,辣白菜口味辛拉面,1,dish_ingredients.raw_name
辣皮子,6926,辣皮子,1,dish_ingredients.raw_name
辣肠,6927,辣肠,1,dish_ingredients.raw_name
辣豆瓣酱,6928,辣豆瓣酱,5,dish_ingredients.raw_name
辣豆豉,6929,辣豆豉,1,dish_ingredients.raw_name
辣豉酱,6930,辣豉酱,2,dish_ingredients.raw_name
辣酱,6931,辣酱,23,dish_ingredients.raw_name
辣酱末,6932,辣酱末,1,dish_ingredients.raw_name
辣酱油,6933,辣酱油,1,dish_ingredients.raw_name
辣黄豆酱,6934,辣黄豆酱,1,dish_ingredients.raw_name
辫蒜头,6935,辫蒜头,1,dish_ingredients.raw_name
辽参,6936,辽参,1,dish_ingredients.raw_name
过鸡面水,6937,过鸡面水,1,dish_ingredients.raw_name
还一次最好做两人量茄子,6938,还一次最好做两人量茄子,1,dish_ingredients.raw_name
还可以加些木耳,6939,还可以加些木耳,1,dish_ingredients.raw_name
还可以放蚝油哦😛,6940,还可以放蚝油哦😛,1,dish_ingredients.raw_name
还是两斤看你啦小龙虾,6941,还是两斤看你啦小龙虾,1,dish_ingredients.raw_name
这是配菜,6942,这是配菜,1,dish_ingredients.raw_name
这次是它电器---紫砂锅,6943,这次是它电器---紫砂锅,1,dish_ingredients.raw_name
这食材,6944,这食材,1,dish_ingredients.raw_name
迷你水果胡萝卜,6945,迷你水果胡萝卜,1,dish_ingredients.raw_name
迷你火腿肠,6946,迷你火腿肠,1,dish_ingredients.raw_name
迷你胡萝卜胡萝卜,6947,迷你胡萝卜胡萝卜,1,dish_ingredients.raw_name
迷你青椒,6948,迷你青椒,1,dish_ingredients.raw_name
迷迭香,6949,迷迭香,8,dish_ingredients.raw_name
适盐,6950,适盐,2,dish_ingredients.raw_name
选蜂蜜,6951,选蜂蜜,1,dish_ingredients.raw_name
通心菜梗,6952,通心菜梗,1,dish_ingredients.raw_name
通草,6953,通草,1,dish_ingredients.raw_name
通菜,6954,通菜,3,dish_ingredients.raw_name
通菜杆,6955,通菜杆,1,dish_ingredients.raw_name
通菜梗,6956,通菜梗,1,dish_ingredients.raw_name
速冻云吞,6957,速冻云吞,1,dish_ingredients.raw_name
速冻水饺,6958,速冻水饺,1,dish_ingredients.raw_name
速冻羊肉片,6959,速冻羊肉片,1,dish_ingredients.raw_name
速冻虾仁,6960,速冻虾仁,1,dish_ingredients.raw_name
速冻蚕豆,6961,速冻蚕豆,1,dish_ingredients.raw_name
速冻龙利鱼片,6962,速冻龙利鱼片,1,dish_ingredients.raw_name
速溶咖喱块,6963,速溶咖喱块,1,dish_ingredients.raw_name
適量時蔬,6964,適量時蔬,1,dish_ingredients.raw_name
適量木耳,6965,適量木耳,1,dish_ingredients.raw_name
適量生抽,6966,適量生抽,1,dish_ingredients.raw_name
適量生粉,6967,適量生粉,1,dish_ingredients.raw_name
適量白胡椒,6968,適量白胡椒,1,dish_ingredients.raw_name
適量白醋,6969,適量白醋,1,dish_ingredients.raw_name
適量豬絞肉,6970,適量豬絞肉,1,dish_ingredients.raw_name
適量麻油,6971,適量麻油,1,dish_ingredients.raw_name
那么大里脊肉,6972,那么大里脊肉,1,dish_ingredients.raw_name
邱比沙拉汁日式口味,6973,邱比沙拉汁日式口味,1,dish_ingredients.raw_name
郡肝,6974,郡肝,1,dish_ingredients.raw_name
部白菜,6975,部白菜,1,dish_ingredients.raw_name
郫县红油豆瓣,6976,郫县红油豆瓣,1,dish_ingredients.raw_name
郫县红油豆瓣酱,6977,郫县红油豆瓣酱,3,dish_ingredients.raw_name
郫县豆瓣,6978,郫县豆瓣,51,dish_ingredients.raw_name
郫县豆瓣儿酱,6979,郫县豆瓣儿酱,1,dish_ingredients.raw_name
郫县豆瓣剁碎,6980,郫县豆瓣剁碎,1,dish_ingredients.raw_name
郫县豆瓣或麻婆豆腐料,6981,郫县豆瓣或麻婆豆腐料,1,dish_ingredients.raw_name
郫县豆瓣辣酱,6982,郫县豆瓣辣酱,1,dish_ingredients.raw_name
郫县豆瓣酱,6983,郫县豆瓣酱,135,dish_ingredients.raw_name
郫县豆瓣酱「一级」,6984,郫县豆瓣酱「一级」,1,dish_ingredients.raw_name
郫县豆辨酱,6985,郫县豆辨酱,1,dish_ingredients.raw_name
都可以五花肉或猪胫肉或瘦肉,6986,都可以五花肉或猪胫肉或瘦肉,1,dish_ingredients.raw_name
酌情放盐,6989,酌情放盐,1,dish_ingredients.raw_name
酌情海鲜酱油,6990,酌情海鲜酱油,1,dish_ingredients.raw_name
酌情添加小泡椒,6991,酌情添加小泡椒,1,dish_ingredients.raw_name
酌情添加盐,6992,酌情添加盐,1,dish_ingredients.raw_name
酌情添加酱油,6993,酌情添加酱油,1,dish_ingredients.raw_name
酌情添加食盐,6994,酌情添加食盐,1,dish_ingredients.raw_name
酌情盐,6995,酌情盐,1,dish_ingredients.raw_name
酌情醋,6996,酌情醋,1,dish_ingredients.raw_name
酌情香菇,6997,酌情香菇,1,dish_ingredients.raw_name
酌量克清水,6998,酌量克清水,1,dish_ingredients.raw_name
酌量剁椒酱,6999,酌量剁椒酱,1,dish_ingredients.raw_name
酌量油,7000,酌量油,2,dish_ingredients.raw_name
酌量泡菜,7001,酌量泡菜,1,dish_ingredients.raw_name
酌量玉米油,7002,酌量玉米油,1,dish_ingredients.raw_name
酌量生抽,7003,酌量生抽,3,dish_ingredients.raw_name
酌量白胡椒,7004,酌量白胡椒,1,dish_ingredients.raw_name
酌量盐,7005,酌量盐,4,dish_ingredients.raw_name
酌量老陈醋,7006,酌量老陈醋,1,dish_ingredients.raw_name
酌量葱花,7007,酌量葱花,1,dish_ingredients.raw_name
酌量黑胡椒,7008,酌量黑胡椒,1,dish_ingredients.raw_name
配料,7009,配料,21,dish_ingredients.raw_name
配料部分,7010,配料部分,2,dish_ingredients.raw_name
配方,7011,配方,1,dish_ingredients.raw_name
配方奶粉,7012,配方奶粉,1,dish_ingredients.raw_name
配色打底香菜,7013,配色打底香菜,1,dish_ingredients.raw_name
配菜,7014,配菜,6,dish_ingredients.raw_name
配菜底,7015,配菜底,1,dish_ingredients.raw_name
配菜黄瓜,7017,配菜黄瓜,1,dish_ingredients.raw_name
酒,7018,酒,17,dish_ingredients.raw_name
酒瓶盖绍兴花雕酒,7019,酒瓶盖绍兴花雕酒,1,dish_ingredients.raw_name
酒糟,7020,酒糟,1,dish_ingredients.raw_name
酒酿,7021,酒酿,3,dish_ingredients.raw_name
酒酿鸡蛋羹,7022,酒酿鸡蛋羹,1,dish_ingredients.raw_name
酒醩水,7023,酒醩水,1,dish_ingredients.raw_name
酒鬼花生,7024,酒鬼花生,1,dish_ingredients.raw_name
酥肉,7025,酥肉,1,dish_ingredients.raw_name
酱,7026,酱,3,dish_ingredients.raw_name
酱干,7027,酱干,2,dish_ingredients.raw_name
酱料,7028,酱料,3,dish_ingredients.raw_name
酱料调料,7029,酱料调料,1,dish_ingredients.raw_name
酱料部分,7030,酱料部分,1,dish_ingredients.raw_name
酱汁,7031,酱汁,11,dish_ingredients.raw_name
酱汁比例,7032,酱汁比例,1,dish_ingredients.raw_name
酱汁白糖,7033,酱汁白糖,1,dish_ingredients.raw_name
酱汁盐,7034,酱汁盐,1,dish_ingredients.raw_name
酱汁蚝油,7035,酱汁蚝油,1,dish_ingredients.raw_name
酱汁调料,7036,酱汁调料,1,dish_ingredients.raw_name
酱汁酱油,7037,酱汁酱油,1,dish_ingredients.raw_name
酱汁香油,7038,酱汁香油,1,dish_ingredients.raw_name
酱汤料,7039,酱汤料,1,dish_ingredients.raw_name
酱油,7040,酱油,1131,dish_ingredients.raw_name
酱油/生抽,7041,酱油/生抽,2,dish_ingredients.raw_name
酱油/老抽,7042,酱油/老抽,1,dish_ingredients.raw_name
酱油一半老抽,7043,酱油一半老抽,1,dish_ingredients.raw_name
酱油一点点,7044,酱油一点点,1,dish_ingredients.raw_name
酱油冰糖,7045,酱油冰糖,1,dish_ingredients.raw_name
酱油大酱,7046,酱油大酱,1,dish_ingredients.raw_name
酱油或生抽,7047,酱油或生抽,1,dish_ingredients.raw_name
酱油或老抽,7048,酱油或老抽,1,dish_ingredients.raw_name
酱油或蚝油,7049,酱油或蚝油,2,dish_ingredients.raw_name
酱油料酒,7050,酱油料酒,1,dish_ingredients.raw_name
酱油料酒生抽,7051,酱油料酒生抽,1,dish_ingredients.raw_name
酱油生抽都,7052,酱油生抽都,1,dish_ingredients.raw_name
酱油盐胡椒,7053,酱油盐胡椒,1,dish_ingredients.raw_name
酱油耗油白糖盐,7054,酱油耗油白糖盐,1,dish_ingredients.raw_name
酱油膏,7055,酱油膏,2,dish_ingredients.raw_name
酱油蚝油,7056,酱油蚝油,1,dish_ingredients.raw_name
酱油蚝油蜂蜜料酒,7057,酱油蚝油蜂蜜料酒,1,dish_ingredients.raw_name
酱油适合,7058,酱油适合,1,dish_ingredients.raw_name
酱油醋糖盐,7059,酱油醋糖盐,1,dish_ingredients.raw_name
酱牛肉,7060,酱牛肉,1,dish_ingredients.raw_name
酱瓜,7061,酱瓜,2,dish_ingredients.raw_name
酱肉,7062,酱肉,1,dish_ingredients.raw_name
酱豆腐,7063,酱豆腐,3,dish_ingredients.raw_name
酱辣子,7064,酱辣子,1,dish_ingredients.raw_name
酱辣椒或酸辣椒,7065,酱辣椒或酸辣椒,1,dish_ingredients.raw_name
酵母,7066,酵母,26,dish_ingredients.raw_name
酵母粉,7067,酵母粉,4,dish_ingredients.raw_name
酸包菜酸豆角,7068,酸包菜酸豆角,1,dish_ingredients.raw_name
酸奶,7069,酸奶,4,dish_ingredients.raw_name
酸奶蜂蜜酱汁,7070,酸奶蜂蜜酱汁,1,dish_ingredients.raw_name
酸姜,7071,酸姜,3,dish_ingredients.raw_name
酸子姜,7072,酸子姜,1,dish_ingredients.raw_name
酸料,7073,酸料,1,dish_ingredients.raw_name
酸木瓜,484,酸木瓜,1,dish_ingredients.raw_name
酸梅,7074,酸梅,4,dish_ingredients.raw_name
酸梅酱,7075,酸梅酱,2,dish_ingredients.raw_name
酸汤肥牛酱,7076,酸汤肥牛酱,1,dish_ingredients.raw_name
酸汤酱,7077,酸汤酱,2,dish_ingredients.raw_name
酸甜酱,7078,酸甜酱,1,dish_ingredients.raw_name
酸白菜,7079,酸白菜,1,dish_ingredients.raw_name
酸笋,7080,酸笋,3,dish_ingredients.raw_name
酸芋禾,7081,酸芋禾,1,dish_ingredients.raw_name
酸菜,7082,酸菜,93,dish_ingredients.raw_name
酸菜鱼料包,7083,酸菜鱼料包,1,dish_ingredients.raw_name
酸萝卜,7084,酸萝卜,6,dish_ingredients.raw_name
酸萝卜老鸭汤炖料,7085,酸萝卜老鸭汤炖料,1,dish_ingredients.raw_name
酸藠头,7086,酸藠头,2,dish_ingredients.raw_name
酸豆角,7087,酸豆角,18,dish_ingredients.raw_name
