id,name,usage_count,reason
7992,古早蛋糕胚,3,烘焙或乳制加工食品
7993,种全部放入,3,工具、包装或操作说明
7994,培根切片,3,加工肉制品
7995,肉酱包,3,不属于指南允许的基础原生食材类别
7996,裸麦预拌粉,3,不属于指南允许的基础原生食材类别
7997,发挥想象,3,不属于指南允许的基础原生食材类别
7998,玉米罐头玉米,3,成品、半成品或加工食品
7999,材料面粉,3,成品、半成品或加工食品
8000,纱线,3,不属于指南允许的基础原生食材类别
8001,绿色水果,3,不属于指南允许的基础原生食材类别
8002,黑橄榄罐头,3,成品、半成品或加工食品
8003,刨丝柠檬皮,3,不属于指南允许的基础原生食材类别
8004,关东煮料,3,不属于指南允许的基础原生食材类别
8005,部分配方,3,不属于指南允许的基础原生食材类别
8006,茄汁金枪鱼罐头,3,成品、半成品或加工食品
8007,也是,3,不属于指南允许的基础原生食材类别
8008,可以搭配,3,不属于指南允许的基础原生食材类别
8009,萝卜干切碎,3,工具、包装或操作说明
8010,长方形容器,3,工具、包装或操作说明
8011,饮纯净水,3,不属于指南允许的基础原生食材类别
8012,皮牛奶,3,饮料、酒类或乳制品不属于本版核心原生食材
8013,一块豆腐,3,豆制品或淀粉制品（严格模式排除）
8014,克泡菜,3,成品、半成品或加工食品
8015,一晚,3,不属于指南允许的基础原生食材类别
8016,韓式泡菜,3,成品、半成品或加工食品
8017,刷锅底,3,工具、包装或操作说明
8018,就算了,3,不属于指南允许的基础原生食材类别
8019,没关系,3,不属于指南允许的基础原生食材类别
8020,火锅佐料,3,不属于指南允许的基础原生食材类别
8021,定面条,3,成品、半成品或加工食品
8022,干净肥肠,3,成品、半成品或加工食品
8023,所需材料」,3,不属于指南允许的基础原生食材类别
8024,银耳半朵,3,数量或单位残留且无法可靠恢复原食材
8025,按自己需求,3,不属于指南允许的基础原生食材类别
8026,米饭碗,3,成品、半成品或加工食品
8027,责任,3,不属于指南允许的基础原生食材类别
8028,咯吱盒,3,不属于指南允许的基础原生食材类别
8029,罌粟籽,3,不属于指南允许的基础原生食材类别
8030,全味粉,3,不属于指南允许的基础原生食材类别
8031,粉都可,3,不属于指南允许的基础原生食材类别
8032,风味肠,3,成品、半成品或加工食品
8033,其他大料,3,不属于指南允许的基础原生食材类别
8034,多少蘑菇,3,数量或单位残留且无法可靠恢复原食材
8035,味斯美,3,不属于指南允许的基础原生食材类别
8036,任何奶,3,饮料、酒类或乳制品不属于本版核心原生食材
8037,香烧烤料,3,不属于指南允许的基础原生食材类别
8038,月饼模子,3,成品、半成品或加工食品
8039,水凉开水,3,不属于指南允许的基础原生食材类别
8040,爱美之心,3,不属于指南允许的基础原生食材类别
8041,蒜香香肠,3,加工肉制品
8042,奶酪慕斯糊,3,烘焙或乳制加工食品
8043,小火腿肠,3,加工肉制品
8044,四川火锅料,3,不属于指南允许的基础原生食材类别
8045,斑马纹蛋糕,3,烘焙或乳制加工食品
8046,展示,3,不属于指南允许的基础原生食材类别
8047,原浆,3,不属于指南允许的基础原生食材类别
8048,分肥,3,不属于指南允许的基础原生食材类别
8049,蜜饯干果,3,成品、半成品或加工食品
8050,白蛋糕,3,烘焙或乳制加工食品
8051,肉饺子,3,成品、半成品或加工食品
8052,黄飞红,3,不属于指南允许的基础原生食材类别
8053,牛奶总量,3,饮料、酒类或乳制品不属于本版核心原生食材
8054,淹料,3,不属于指南允许的基础原生食材类别
8055,软欧面粉,3,成品、半成品或加工食品
8056,香料自选,3,不属于指南允许的基础原生食材类别
8057,土猪腊肉,3,加工肉制品
8058,可酸奶,3,饮料、酒类或乳制品不属于本版核心原生食材
8059,鼠尾草籽,3,不属于指南允许的基础原生食材类别
8060,米量杯面粉,3,成品、半成品或加工食品
8061,长度,3,不属于指南允许的基础原生食材类别
8062,配方粉,3,不属于指南允许的基础原生食材类别
8063,菲力,3,不属于指南允许的基础原生食材类别
8064,日本抺茶粉,3,不属于指南允许的基础原生食材类别
8065,手指餅乾,3,不属于指南允许的基础原生食材类别
8066,橙皮碎屑,3,不属于指南允许的基础原生食材类别
8067,冻冰水,3,不属于指南允许的基础原生食材类别
8068,捏面粉,3,成品、半成品或加工食品
8069,辣泡椒,3,成品、半成品或加工食品
8070,手指餅,3,不属于指南允许的基础原生食材类别
8071,气水,3,不属于指南允许的基础原生食材类别
8072,鮮羅勒葉,3,不属于指南允许的基础原生食材类别
8073,孔干酪,3,不属于指南允许的基础原生食材类别
8074,果奶酪,3,烘焙或乳制加工食品
8075,团米饭,3,成品、半成品或加工食品
8076,花茶包,3,不属于指南允许的基础原生食材类别
8077,来牛奶,3,饮料、酒类或乳制品不属于本版核心原生食材
8078,汁加水,3,不属于指南允许的基础原生食材类别
8079,荠菜馄饨,3,成品、半成品或加工食品
8080,孩子,3,不属于指南允许的基础原生食材类别
8081,想吃,3,不属于指南允许的基础原生食材类别
8082,淡奶油量,3,烘焙或乳制加工食品
8083,小一个洋葱,3,数量或单位残留且无法可靠恢复原食材
8084,瑶柱水,3,不属于指南允许的基础原生食材类别
8085,面糯米粉,3,成品、半成品或加工食品
8086,制时间,3,不属于指南允许的基础原生食材类别
8087,奶粉泡牛奶,3,烘焙或乳制加工食品
8088,多少做多少五花肉,3,数量或单位残留且无法可靠恢复原食材
8089,蛋糕底蛋黄,3,烘焙或乳制加工食品
8090,蛋糕底蛋白,3,烘焙或乳制加工食品
8091,麻辣香,3,不属于指南允许的基础原生食材类别
8092,咖啡冰激凌,3,饮料、酒类或乳制品不属于本版核心原生食材
8093,豆浆剩下豆渣豆渣,3,成品、半成品或加工食品
8094,辣包,3,不属于指南允许的基础原生食材类别
8095,碎马苏里拉奶酪,3,烘焙或乳制加工食品
8096,调剂,3,不属于指南允许的基础原生食材类别
8097,吐司料,3,烘焙或乳制加工食品
8098,巧克力巧克力,3,烘焙或乳制加工食品
8099,蛋糕卷量,3,烘焙或乳制加工食品
8100,一起共水,3,不属于指南允许的基础原生食材类别
8101,台湾风味烤肠,3,成品、半成品或加工食品
8102,丸鱼豆腐,3,豆制品或淀粉制品（严格模式排除）
8103,香料区,3,不属于指南允许的基础原生食材类别
8104,苦菊叶,3,不属于指南允许的基础原生食材类别
8105,味代餐粉,3,不属于指南允许的基础原生食材类别
8106,干果干,3,成品、半成品或加工食品
8107,颜色巧克力,3,烘焙或乳制加工食品
8108,同量面粉,3,成品、半成品或加工食品
8109,火锅丸子类,3,成品、半成品或加工食品
8110,提前泡好,3,不属于指南允许的基础原生食材类别
8111,凉茶,3,饮料、酒类或乳制品不属于本版核心原生食材
8112,牡丹,3,不属于指南允许的基础原生食材类别
8113,粉粒,3,不属于指南允许的基础原生食材类别
8114,没过食材开水,3,不属于指南允许的基础原生食材类别
8115,大小豆腐,3,豆制品或淀粉制品（严格模式排除）
8116,依据个人爱好,3,不属于指南允许的基础原生食材类别
8117,欢吃什么就加什么,3,不属于指南允许的基础原生食材类别
8118,博主,3,不属于指南允许的基础原生食材类别
8119,可可脂巧克力豆,3,烘焙或乳制加工食品
8120,早米粉,3,成品、半成品或加工食品
8121,巧克力小块,3,烘焙或乳制加工食品
8122,碎干果,3,不属于指南允许的基础原生食材类别
8123,干品花胶,3,不属于指南允许的基础原生食材类别
8124,扒鸡,3,成品、半成品或加工食品
8125,果干儿,3,成品、半成品或加工食品
8126,丝一袋,3,数量或单位残留且无法可靠恢复原食材
8127,中度烘焙咖啡粉,3,饮料、酒类或乳制品不属于本版核心原生食材
8128,酸豆角包,3,成品、半成品或加工食品
8129,醇黑巧克力,3,烘焙或乳制加工食品
8130,菜香肠,3,加工肉制品
8131,几个速冻饺子,3,成品、半成品或加工食品
8132,瑞典肉丸,3,成品、半成品或加工食品
8133,多少苹果,3,数量或单位残留且无法可靠恢复原食材
8134,干奶酪粉,3,烘焙或乳制加工食品
8135,发糕,3,不属于指南允许的基础原生食材类别
8136,熟玉米粉,3,成品、半成品或加工食品
8137,饺子调味粉,3,成品、半成品或加工食品
8138,味奶茶粉,3,不属于指南允许的基础原生食材类别
8139,多少龙虾,3,数量或单位残留且无法可靠恢复原食材
8140,冰鲜,3,不属于指南允许的基础原生食材类别
8141,布里欧修面包,3,烘焙或乳制加工食品
8142,大孔芝士,3,烘焙或乳制加工食品
8143,油搅拌均匀,3,工具、包装或操作说明
8144,曲奇饼干配方,3,烘焙或乳制加工食品
8145,大小鱿鱼干,3,成品、半成品或加工食品
8146,甜汤,3,不属于指南允许的基础原生食材类别
8147,果脯果干,3,成品、半成品或加工食品
8148,色那种,3,不属于指南允许的基础原生食材类别
8149,子油泼辣子,3,不属于指南允许的基础原生食材类别
8150,碎条芝士,3,烘焙或乳制加工食品
8151,黑加仑子干,3,不属于指南允许的基础原生食材类别
8152,舒芙蕾蛋糕,3,烘焙或乳制加工食品
8153,张飞饼皮,3,不属于指南允许的基础原生食材类别
8154,魚塊,3,不属于指南允许的基础原生食材类别
8155,布奇诺速溶咖啡粉,3,饮料、酒类或乳制品不属于本版核心原生食材
8156,少米饭,3,成品、半成品或加工食品
8157,椰浆椰浆,3,饮料、酒类或乳制品不属于本版核心原生食材
8158,较浓稠酸奶,3,饮料、酒类或乳制品不属于本版核心原生食材
8159,鸡蛋火腿肠,3,加工肉制品
8160,是甜,3,不属于指南允许的基础原生食材类别
8161,料-面粉,3,成品、半成品或加工食品
8162,一束,3,不属于指南允许的基础原生食材类别
8163,多耐心,3,不属于指南允许的基础原生食材类别
8164,绿色奶油霜,3,烘焙或乳制加工食品
8165,面粉吸水量牛奶,3,成品、半成品或加工食品
8166,人数定面条,3,成品、半成品或加工食品
8167,了很多,3,不属于指南允许的基础原生食材类别
8168,戚风坯子,3,不属于指南允许的基础原生食材类别
8169,牛奶戚风蛋糕,3,烘焙或乳制加工食品
8170,益生菌饮品,3,饮料、酒类或乳制品不属于本版核心原生食材
8171,糯米粉水,3,成品、半成品或加工食品
8172,味奶油霜,3,烘焙或乳制加工食品
8173,玻璃密封盒,3,不属于指南允许的基础原生食材类别
8174,奶酥吐司,3,烘焙或乳制加工食品
8175,荷包蛋鸡蛋,3,成品、半成品或加工食品
8176,尔芝士,3,烘焙或乳制加工食品
8177,多少菠萝,3,数量或单位残留且无法可靠恢复原食材
8178,备选,3,不属于指南允许的基础原生食材类别
8179,平盘子,3,不属于指南允许的基础原生食材类别
8180,中」,3,不属于指南允许的基础原生食材类别
8181,普通大小,3,不属于指南允许的基础原生食材类别
8182,很关键,3,不属于指南允许的基础原生食材类别
8183,一对,3,不属于指南允许的基础原生食材类别
8184,化开水,3,不属于指南允许的基础原生食材类别
8185,白味曾,3,不属于指南允许的基础原生食材类别
8186,豆渣量豆渣,3,成品、半成品或加工食品
8187,土司模,3,不属于指南允许的基础原生食材类别
8188,其他作料,3,不属于指南允许的基础原生食材类别
8189,奶茶茶叶,3,饮料、酒类或乳制品不属于本版核心原生食材
8190,泡椒竹笋,3,成品、半成品或加工食品
8191,炒米粉,3,成品、半成品或加工食品
8192,面粉低粉,3,成品、半成品或加工食品
8193,金珠,3,不属于指南允许的基础原生食材类别
8194,汁配方,3,不属于指南允许的基础原生食材类别
8195,时使,3,不属于指南允许的基础原生食材类别
8196,奶茶底,3,不属于指南允许的基础原生食材类别
8197,黄色练切,3,不属于指南允许的基础原生食材类别
8198,一次豆浆量豆渣,3,成品、半成品或加工食品
8199,面粉面皮,3,成品、半成品或加工食品
8200,干果脯,3,成品、半成品或加工食品
8201,海绵蛋糕预拌粉,3,烘焙或乳制加工食品
8202,香饼干,3,烘焙或乳制加工食品
8203,自行调整温水,3,不属于指南允许的基础原生食材类别
