id,dish_id,ingredient_id,catalog_ingredient_id,raw_name,raw_text,quantity,role,grams,grams_source
401,728,5,5,洋葱,半个洋葱,半个,main,75.0,per_unit
402,728,,3600,料酒,3勺料酒,3勺,seasoning,15.0,per_unit
403,728,14,14,西红柿,4个西红柿,4个,main,400.0,per_unit
404,728,,5134,盐,克盐,适量,seasoning,0.0,vague
405,728,,5787,老抽,3勺老抽,3勺,seasoning,15.0,per_unit
406,728,,7984,黑胡椒,半勺黑胡椒,半勺,seasoning,1.0,per_unit
407,728,,5058,白胡椒,半勺白胡椒,半勺,seasoning,1.0,per_unit
408,728,12,12,土豆,4个土豆,4个,main,600.0,per_unit
409,728,,4115,油,适量油,适量,seasoning,0.0,vague
410,728,,6509,蕃茄酱,适量蕃茄酱,适量,seasoning,0.0,vague
411,728,,5104,白醋,半勺白醋,半勺,seasoning,2.5,per_unit
412,768,204,204,猪蹄,2只猪蹄,2只,main,200.0,category
413,768,,1565,八角,2个八角,2个,seasoning,2.0,per_unit
414,768,,7525,香叶,3片香叶,3片,seasoning,0.9,per_unit
415,768,,2590,土冰糖,1小块土冰糖,1小块,seasoning,,unknown
416,768,,3600,料酒,少许料酒,少许,seasoning,0.0,vague
417,768,1,1,葱,5根葱,5根,main,50.0,per_unit
418,768,3,3,姜,3片姜,3片,main,24.0,per_unit
419,780,,4618,熟牛肚,300克熟牛肚,300克,processed,300.0,explicit
420,780,,6088,花椒,20粒花椒,20粒,seasoning,20.0,per_unit
421,780,,3116,干红辣椒,适量干红辣椒,适量,seasoning,0.0,vague
422,780,111,111,青辣椒,1个青辣椒（装饰作用，可不放）,1个,main,100.0,per_unit
423,780,1,1,葱花,适量葱花，姜丝，蒜末,适量,main,0.0,vague
424,780,,7040,酱油,10克酱油,10克,seasoning,10.0,explicit
425,780,,6588,蚝油,10克蚝油,10克,seasoning,10.0,explicit
426,780,,5134,盐,5克盐,5克,seasoning,5.0,explicit
427,780,,3907,植物油,40克植物油,40克,seasoning,40.0,explicit
428,783,11,11,青椒,1个青椒,1个,main,80.0,per_unit
429,783,4,4,猪瘦肉,0.2kg（四两）猪瘦肉,0.2kg,main,200.0,explicit
430,783,,5134,盐,盐,适量,seasoning,0.0,vague
431,783,,7040,酱油,酱油,适量,seasoning,0.0,vague
432,783,,6763,豆瓣酱,豆瓣酱,适量,seasoning,0.0,vague
433,783,,5924,脆酥粉,脆酥粉,适量,other_food,0.0,vague
434,789,,5802,老豆腐,1块老豆腐,1块,processed,400.0,per_unit
435,789,7,7,鸡蛋,2个鸡蛋,2个,main,100.0,per_unit
436,789,106,106,香芹,2根香芹,2根,main,200.0,per_unit
437,789,60,60,豌豆,2小把豌豆,2小把,main,1.0,per_unit
438,789,18,18,米椒,2个小米椒,2个,main,200.0,per_unit
439,789,2,2,蒜,1瓣大蒜,1瓣,main,5.0,per_unit
440,789,1,1,大葱,4片大葱,4片,main,40.0,per_unit
441,789,,6725,调料勺白糖,1调料勺白糖,适量,seasoning,0.0,vague
442,789,,5104,白醋,适量白醋,适量,seasoning,0.0,vague
443,789,,6588,蚝油,8勺蚝油,8勺,seasoning,40.0,per_unit
444,791,24,24,鸡,1只鸡,1只,main,100.0,per_unit
445,791,,5987,腐乳汁,4勺腐乳汁,4勺,seasoning,20.0,per_unit
446,791,,3600,料酒,1勺料酒,1勺,seasoning,5.0,per_unit
447,791,,5787,老抽,1勺老抽,1勺,seasoning,5.0,per_unit
448,791,,3154,干辣椒,3个干辣椒,3个,seasoning,3.0,per_unit
449,791,,1951,十三香,1勺十三香,1勺,seasoning,2.0,per_unit
450,791,11,11,青椒,2个青椒,2个,main,160.0,per_unit
451,791,,7605,香醋,1勺香醋,1勺,seasoning,5.0,per_unit
452,791,,6588,蚝油,1勺蚝油,1勺,seasoning,5.0,per_unit
453,791,3,3,姜,3片生姜,3片,main,24.0,per_unit
454,791,1,1,葱,少许葱,少许,main,0.0,vague
455,796,24,24,鸡肉,一只鸡肉,一只,main,100,per_unit
456,796,23,23,香菇,五朵香菇,五朵,main,100,per_unit
457,796,,3600,料酒,三勺料酒,三勺,seasoning,15,per_unit
458,796,,1648,冰糖,一把冰糖,一把,seasoning,8,per_unit
459,796,,4928,生抽,三勺生抽,三勺,seasoning,15,per_unit
460,796,,5134,盐,半勺盐,半勺,seasoning,2.5,per_unit
461,796,3,3,姜片,四片姜片,四片,main,32,per_unit
462,796,11,11,青椒,一个青椒,一个,main,80,per_unit
463,796,12,12,土豆,一颗土豆,一颗,main,150,per_unit
464,818,,4679,牛筋,500g牛筋,500g,other_food,500.0,explicit
465,818,59,59,萝卜,500g萝卜,500g,main,500.0,explicit
466,818,3,3,姜,一块姜,一块,main,8,per_unit
467,818,,1909,匙料酒,1匙料酒,适量,seasoning,0.0,vague
468,818,,5134,盐,按口味加入盐,适量,seasoning,0.0,vague
469,839,33,33,木耳,20朵木耳,20朵,main,40.0,per_unit
470,839,11,11,青椒,4个青椒,4个,main,320.0,per_unit
471,839,110,110,茄子,3个茄子,3个,main,750.0,per_unit
472,839,,5134,盐,5克盐,5克,seasoning,5.0,explicit
473,839,,6588,蚝油,2勺蚝油,2勺,seasoning,10.0,per_unit
474,839,,4028,水,200克水,200克,other_food,200.0,explicit
475,839,18,18,米椒,3个小米椒,3个,main,300.0,per_unit
476,857,41,41,虾仁,克虾仁,适量,main,0.0,vague
477,857,7,7,鸡蛋,个鸡蛋,适量,main,0.0,vague
478,857,,3600,料酒,勺料酒,适量,seasoning,0.0,vague
479,857,,5134,盐,克盐,适量,seasoning,0.0,vague
480,857,,4321,淀粉,勺淀粉,适量,processed,0.0,vague
481,907,,1565,八角,个八角,适量,seasoning,0.0,vague
482,907,,6088,花椒,粒花椒,适量,seasoning,0.0,vague
483,907,2,2,蒜,瓣蒜,适量,main,0.0,vague
484,907,,7040,酱油,勺酱油,适量,seasoning,0.0,vague
485,907,3,3,姜,片姜,适量,main,0.0,vague
486,907,,5489,糖,克糖,适量,seasoning,0.0,vague
487,907,,3154,干辣椒,个干辣椒,适量,seasoning,0.0,vague
488,907,,3600,料酒,勺料酒,适量,seasoning,0.0,vague
489,907,,6763,豆瓣酱,勺豆瓣酱,适量,seasoning,0.0,vague
490,907,112,112,鸡爪,15只鸡爪,15只,main,1500.0,category
491,907,12,12,土豆,2个土豆,2个,main,300.0,per_unit
492,907,292,292,螃蟹,4只螃蟹,4只,main,400.0,category
493,907,70,70,娃娃菜,半颗颗娃娃菜,半颗,main,100.0,per_unit
494,907,,3209,年糕,500克年糕,500克,processed,500.0,explicit
495,907,,4011,毛山药,2根毛山药,2根,other_food,200.0,per_unit
496,907,,6045,节莲藕,1节莲藕,适量,other_food,0.0,vague
497,907,9,9,香菜,1把香菜,1把,main,10.0,per_unit
498,915,148,148,头菜,1个大头菜,1个,main,100.0,per_unit
499,915,,2968,少于香菜,少于香菜,适量,other_food,0.0,vague
500,915,,2962,少于花椒粒,少于花椒粒,适量,other_food,0.0,vague
501,915,,2963,少于葱,少于葱,适量,other_food,0.0,vague
502,915,,2965,少于蒜,少于蒜,适量,other_food,0.0,vague
503,915,,2954,少于干辣椒,少于干辣椒,适量,seasoning,0.0,vague
504,915,,2961,少于耗油,少于耗油,适量,seasoning,0.0,vague
505,915,,2966,少于酱油,少于酱油,适量,seasoning,0.0,vague
506,915,,2960,少于老抽,少于老抽,适量,other_food,0.0,vague
507,915,,2969,少于鸡精,少于鸡精,适量,other_food,0.0,vague
508,915,,2958,少于白糖,少于白糖,适量,other_food,0.0,vague
509,915,,2967,少于陈醋,少于陈醋,适量,seasoning,0.0,vague
510,915,,2956,少于水淀粉,少于水淀粉,适量,processed,0.0,vague
511,915,,2970,少于麻油,少于麻油,适量,seasoning,0.0,vague
512,936,48,48,韭菜,克韭菜,适量,main,0.0,vague
513,936,7,7,鸡蛋,2个鸡蛋,2个,main,100.0,per_unit
514,936,,4115,油,适量油,适量,seasoning,0.0,vague
515,936,,5134,盐,适量盐,适量,seasoning,0.0,vague
516,936,,3600,料酒,适量料酒,适量,seasoning,0.0,vague
517,936,,7984,黑胡椒,黑胡椒,适量,seasoning,0.0,vague
518,961,71,71,鸡翅,10个鸡翅,10个,main,500.0,per_unit
519,961,,2468,咸蛋黄调味包,咸蛋黄调味包（或咸蛋黄3个）,适量,processed,0.0,vague
520,961,,3600,料酒,1勺料酒,1勺,seasoning,5.0,per_unit
521,961,,4928,生抽,1勺生抽,1勺,seasoning,5.0,per_unit
522,961,,5134,盐,1克盐,1克,seasoning,1.0,explicit
523,975,58,58,羊肉卷,250克羊肉卷,250克,main,250.0,explicit
524,975,1,1,大葱,1根大葱,1根,main,10.0,per_unit
525,975,3,3,姜,适量姜,适量,main,0.0,vague
526,975,,3600,料酒,适量料酒,适量,seasoning,0.0,vague
527,975,,5134,盐,适量盐,适量,seasoning,0.0,vague
528,975,,5050,白砂糖,少许白砂糖,少许,seasoning,0.0,vague
529,975,,4928,生抽,适量生抽,适量,seasoning,0.0,vague
530,976,,7189,金鲳鱼,一条金鲳鱼,一条,other_food,100,category
531,976,3,3,姜片,5大片姜片,5大片,main,40.0,per_unit
532,976,1,1,葱,少许葱,少许,main,0.0,vague
533,976,50,50,红辣椒,一个红辣椒,一个,main,100,per_unit
534,976,,6807,豆豉,一勺豆豉,一勺,seasoning,5,per_unit
535,976,,5134,盐,一小勺盐,一小勺,seasoning,5,per_unit
536,976,,7040,酱油,半大勺酱油,半大勺,seasoning,2.5,per_unit
537,976,,1231,两大汤匙油,两大汤匙油,适量,seasoning,0.0,vague
538,978,589,589,鸡腿,2个鸡腿,2个,main,240.0,per_unit
539,978,71,71,鸡翅,4个鸡翅,4个,main,200.0,per_unit
540,978,5,5,洋葱,半个洋葱,半个,main,75.0,per_unit
541,978,3,3,姜,半块生姜,半块,main,4.0,per_unit
542,978,,4879,瓷勺生抽,3瓷勺生抽,适量,seasoning,0.0,vague
543,978,,4882,瓷勺蚝油,3瓷勺蚝油,适量,seasoning,0.0,vague
544,978,,4871,瓷勺冰糖老抽,1瓷勺冰糖老抽,适量,other_food,0.0,vague
545,978,,5196,盖白酒,1瓶盖白酒,1瓶,seasoning,500.0,per_unit
546,978,,1377,五香粉,适量五香粉,适量,seasoning,0.0,vague
547,978,,4880,瓷勺红糖,1瓷勺红糖,适量,other_food,0.0,vague
548,978,1,1,小葱,1根小葱,1根,main,10.0,per_unit
549,978,2,2,蒜,5-10瓣大蒜,10瓣,main,50.0,per_unit
550,981,,7082,酸菜,500克酸菜,500克,processed,500.0,explicit
551,981,,7619,骨或猪棒骨,适量(看你心情)排骨或猪棒骨,适量,composite,0.0,vague
552,981,,6887,较肥五花肉,适量较肥五花肉,适量,other_food,0.0,vague
553,981,,5879,肥肉,适量肥肉(炼猪油),适量,generic,0.0,vague
554,981,,3600,料酒,适量料酒,适量,seasoning,0.0,vague
555,981,,5134,盐,适量盐,适量,seasoning,0.0,vague
556,981,,2233,可可不鸡精,可用可不用鸡精,适量,other_food,0.0,vague
557,981,3,3,姜,四五六片姜,四五六片,main,48,per_unit
558,981,,1565,八角,三个八角,三个,seasoning,3,per_unit
559,981,,1963,十几粒花椒,十几粒花椒,适量,other_food,0.0,vague
560,994,204,204,猪蹄,1只猪蹄,1只,main,100.0,category
561,994,13,13,玉米,1根玉米,1根,main,250.0,per_unit
562,994,6,6,胡萝卜,半根胡萝卜,半根,main,60.0,per_unit
563,994,,2065,半盐,一勺半盐,一勺,other_food,5,per_unit
564,994,,4028,清水,适量清水,适量,other_food,0.0,vague
565,994,3,3,姜片,3片姜片,3片,main,24.0,per_unit
566,994,,3600,料酒,30克料酒,30克,seasoning,30.0,explicit
567,994,1,1,葱花,适量葱花,适量,main,0.0,vague
568,1035,86,86,三文鱼,一盘（带鱼骨）三文鱼,一盘,main,100,per_unit
569,1035,2,2,蒜,6-7瓣蒜,7瓣,main,35.0,per_unit
570,1035,3,3,姜,5片姜,5片,main,40.0,per_unit
571,1035,,3988,段葱,4小段葱,适量,other_food,0.0,vague
572,1035,,5134,盐,适量盐,适量,seasoning,0.0,vague
573,1035,,3600,料酒,2汤匙料酒,2汤匙,seasoning,10.0,per_unit
574,1035,,4928,生抽,4汤匙生抽,4汤匙,seasoning,20.0,per_unit
575,1035,,5787,老抽,适量老抽,适量,seasoning,0.0,vague
576,1035,,6931,辣酱,1汤匙辣酱,1汤匙,seasoning,10.0,per_unit
577,1035,50,50,红辣椒,5个红辣椒,5个,main,500.0,per_unit
578,1035,,6088,花椒,10粒花椒,10粒,seasoning,10.0,per_unit
579,1035,,7093,醋,5汤匙醋,5汤匙,seasoning,25.0,per_unit
580,1035,,6621,蜂蜜,1汤匙蜂蜜,1汤匙,seasoning,10.0,per_unit
581,1035,,2487,啤酒,1听啤酒,1听,seasoning,300.0,per_unit
582,1072,243,243,鸭蛋,3-4个鸭蛋,4个,main,280.0,per_unit
583,1072,91,91,米辣,7个小米辣,7个,main,350.0,category
584,1072,,5664,线青椒,2只线青椒,2只,other_food,200.0,per_unit
585,1092,19,19,黄瓜,半根黄瓜,半根,main,100.0,per_unit
586,1092,6,6,胡萝卜,1根胡萝卜,1根,main,120.0,per_unit
587,1092,4,4,猪肉,适量猪肉,适量,main,0.0,vague
588,1092,3,3,姜丝,适量姜丝,适量,main,0.0,vague
589,1092,,5134,盐,适量盐,适量,seasoning,0.0,vague
590,1092,,4115,油,适量油,适量,seasoning,0.0,vague
591,1092,,5489,糖,适量糖,适量,seasoning,0.0,vague
592,1092,,7040,酱油,适量酱油,适量,seasoning,0.0,vague
593,1092,,4654,牙签,适量牙签,适量,non_food,0.0,vague
594,1092,52,52,蛋清,适量蛋清,适量,main,0.0,vague
595,1101,344,344,莴苣丝,300克莴苣丝,300克,main,300.0,explicit
596,1101,,7347,青红椒,少许青红椒,少许,composite,,split_unknown
597,1101,2,2,蒜头,10克蒜头,10克,main,10.0,explicit
598,1101,,4115,油,10克油,10克,seasoning,10.0,explicit
599,1101,,4928,生抽,5克生抽,5克,seasoning,5.0,explicit
600,1101,,5134,盐,2克盐,2克,seasoning,2.0,explicit
601,1130,,2444,咖喱,2块咖喱,2块,seasoning,20.0,per_unit
602,1130,6,6,胡萝卜,1根胡萝卜,1根,main,120.0,per_unit
603,1130,12,12,土豆,1个土豆,1个,main,150.0,per_unit
604,1130,15,15,鸡胸肉,400克鸡胸肉,400克,main,400.0,explicit
605,1130,5,5,洋葱,1个洋葱,1个,main,150.0,per_unit
606,1130,3,3,姜,5片姜,5片,main,40.0,per_unit
607,1130,,3600,料酒,3勺料酒,3勺,seasoning,15.0,per_unit
608,1130,1,1,葱,2根葱,2根,main,20.0,per_unit
609,1130,,7040,酱油,3勺酱油,3勺,seasoning,15.0,per_unit
610,1131,221,221,蒜苔,一小把蒜苔,一小把,main,,unknown
611,1131,5,5,洋葱,半个洋葱,半个,main,75.0,per_unit
612,1131,6,6,胡萝卜,半根胡萝卜,半根,main,60.0,per_unit
613,1131,7,7,鸡蛋,2个鸡蛋,2个,main,100.0,per_unit
614,1165,,5447,粉条,把粉条,适量,processed,0.0,vague
615,1165,,6779,豆腐,块豆腐,适量,processed,0.0,vague
616,1165,,1565,八角,个八角,适量,seasoning,0.0,vague
617,1165,29,29,白菜,片白菜,适量,main,0.0,vague
618,1165,,5134,盐,克盐,适量,seasoning,0.0,vague
619,1165,,6588,蚝油,蚝油,适量,seasoning,0.0,vague
620,1165,,4928,生抽,生抽,适量,seasoning,0.0,vague
621,1165,,5787,老抽,老抽,适量,seasoning,0.0,vague
622,1165,,6390,葱蒜小米椒,葱蒜小米椒,适量,other_food,0.0,vague
623,1165,,6090,花椒八角香叶,花椒八角香叶,适量,seasoning,0.0,vague
624,1185,362,362,茭白,2根茭白,2根,main,200.0,per_unit
625,1185,129,129,毛豆,300克毛豆,300克,main,300.0,explicit
626,1185,,5134,盐,盐,适量,seasoning,0.0,vague
627,1185,,7040,酱油,酱油,适量,seasoning,0.0,vague
628,1185,,4115,油,油,适量,seasoning,0.0,vague
629,1185,,7785,鸡精,鸡精,适量,seasoning,0.0,vague
630,1189,8,8,牛肉,100克牛肉,100克,main,100.0,explicit
631,1189,222,222,韭黄,150克韭黄,150克,main,150.0,explicit
632,1189,,4321,淀粉,少许淀粉,少许,processed,0.0,vague
633,1189,,4096,沙茶酱,半勺沙茶酱,半勺,seasoning,2.5,per_unit
634,1189,,5134,盐,少许盐,少许,seasoning,0.0,vague
635,1216,,4115,油,40克油,40克,seasoning,40.0,explicit
636,1216,65,65,青豆,450克青豆,450克,main,450.0,explicit
637,1216,,6763,豆瓣酱,20克豆瓣酱,20克,seasoning,20.0,explicit
638,1216,,6588,耗油,8克耗油,8克,seasoning,8.0,explicit
639,1216,,4928,生抽,15克生抽,15克,seasoning,15.0,explicit
640,1216,,5134,盐,3克盐,3克,seasoning,3.0,explicit
641,1216,,4028,水,170克水,170克,other_food,170.0,explicit
642,1216,,7785,鸡精,1克（可不放）鸡精,1克,seasoning,1.0,explicit
643,1236,14,14,西红柿,2个西红柿,2个,main,200.0,per_unit
644,1236,7,7,鸡蛋,3个鸡蛋,3个,main,150.0,per_unit
645,1236,,5134,盐,适量盐,适量,seasoning,0.0,vague
646,1247,,7688,鱿鱼仔,7只鱿鱼仔,7只,other_food,700.0,per_unit
647,1247,,6779,豆腐,1块豆腐,1块,processed,400.0,per_unit
648,1247,1,1,葱花,一根葱花,一根,main,10,per_unit
649,1247,,6588,蚝油,1勺蚝油,1勺,seasoning,5.0,per_unit
650,1247,,5134,盐,1勺盐,1勺,seasoning,5.0,per_unit
651,1247,,7785,鸡精,1勺鸡精,1勺,seasoning,3.0,per_unit
652,1247,,3600,料酒,2勺料酒,2勺,seasoning,10.0,per_unit
653,1249,221,221,蒜苔,1把蒜苔,1把,main,100.0,per_unit
654,1249,,5819,肉,随意肉,适量,generic,0.0,vague
655,1249,3,3,姜,2片姜,2片,main,16.0,per_unit
656,1249,,3988,段葱,1段葱,适量,other_food,0.0,vague
657,1249,,4928,生抽,2勺生抽,2勺,seasoning,10.0,per_unit
658,1249,,3600,料酒,2勺料酒,2勺,seasoning,10.0,per_unit
659,1249,,6588,蚝油,1勺蚝油,1勺,seasoning,5.0,per_unit
660,1249,,1951,十三香,小半勺十三香,半勺,seasoning,1.0,per_unit
661,1249,,2941,小盐,小半勺盐,半勺,seasoning,2.5,per_unit
662,1256,,3065,干云丝,两把干云丝,两把,other_food,200,per_unit
663,1256,,3067,几根干凉皮,几根干凉皮,适量,other_food,0.0,vague
664,1256,2,2,蒜瓣,4瓣蒜瓣,4瓣,main,20.0,per_unit
665,1256,,6906,辣椒油,两勺辣椒油,两勺,seasoning,10,per_unit
666,1256,,4928,生抽,一勺生抽,一勺,seasoning,5,per_unit
667,1256,,7093,醋,一勺醋,一勺,seasoning,5,per_unit
668,1256,,7538,香油,一勺香油,一勺,seasoning,5,per_unit
669,1256,,5134,盐,适量盐,适量,seasoning,0.0,vague
670,1292,,3968,段咸鱼,1段咸鱼,适量,other_food,0.0,vague
671,1292,10,10,五花肉,100克五花肉（最好有皮）,100克,main,100.0,explicit
672,1292,,5489,糖,半勺糖,半勺,seasoning,2.5,per_unit
673,1292,,4928,生抽,半勺生抽,半勺,seasoning,2.5,per_unit
674,1292,,6588,蚝油,1勺蚝油,1勺,seasoning,5.0,per_unit
675,1292,,4964,生粉,1勺生粉,1勺,processed,5.0,per_unit
676,1292,,4115,油,少许油,少许,seasoning,0.0,vague
677,1292,3,3,姜,4片姜,4片,main,32.0,per_unit
678,1322,589,589,鸡腿,2只鸡腿,2只,main,240.0,per_unit
679,1322,12,12,土豆,1个土豆,1个,main,150.0,per_unit
680,1322,6,6,胡萝卜,半根胡萝卜,半根,main,60.0,per_unit
681,1322,23,23,香菇,若干朵香菇,若干,main,0.0,vague
682,1322,11,11,青椒,1个青椒,1个,main,80.0,per_unit
683,1322,,1648,冰糖,若干颗冰糖,若干,seasoning,0.0,vague
684,1322,3,3,姜,3片姜,3片,main,24.0,per_unit
685,1322,2,2,蒜,3瓣大蒜,3瓣,main,15.0,per_unit
686,1322,,4928,生抽,3勺生抽,3勺,seasoning,15.0,per_unit
687,1322,,5787,老抽,1勺老抽,1勺,seasoning,5.0,per_unit
688,1322,,7525,香叶,2片香叶,2片,seasoning,0.6,per_unit
689,1322,,1565,八角,1个八角,1个,seasoning,1.0,per_unit
690,1322,,3154,干辣椒,3个干辣椒,3个,seasoning,3.0,per_unit
691,1322,,6588,蚝油,1勺蚝油,1勺,seasoning,5.0,per_unit
692,1331,33,33,木耳,10朵木耳,10朵,main,20.0,per_unit
693,1331,37,37,猪里脊,克猪里脊,适量,main,0.0,vague
694,1331,,7347,青红椒,青红椒,适量,composite,,split_unknown
695,1331,1,1,葱,葱,适量,main,0.0,vague
696,1378,48,48,韭菜,300克韭菜,300克,main,300.0,explicit
697,1378,7,7,鸡蛋,3个鸡蛋,3个,main,150.0,per_unit
698,1378,,5134,盐,2克盐,2克,seasoning,2.0,explicit
699,1378,,7783,鸡粉,2克鸡粉,2克,other_food,2.0,explicit
700,1451,88,88,花蛤,1斤左右花蛤,1斤,main,500.0,explicit
701,1451,1,1,葱,适量葱,适量,main,0.0,vague
702,1451,,1738,几瓣蒜,几瓣蒜,适量,other_food,0.0,vague
703,1451,3,3,姜,适量姜,适量,main,0.0,vague
704,1451,,4928,生抽,适量生抽,适量,seasoning,0.0,vague
705,1451,,5489,糖,适量糖,适量,seasoning,0.0,vague
706,1451,,6088,花椒,适量花椒,适量,seasoning,0.0,vague
707,1477,7,7,鸡蛋,4个鸡蛋,4个,main,200.0,per_unit
708,1477,,4115,油,1勺油,1勺,seasoning,5.0,per_unit
709,1477,,6373,少量葱花,少量葱花,适量,other_food,0.0,vague
710,1479,,7850,鸭脖,2根鸭脖,2根,other_food,200.0,category
711,1479,1,1,大葱,1根大葱,1根,main,10.0,per_unit
712,1479,3,3,/生姜,1/2个生姜,2个,main,16.0,per_unit
713,1479,,7525,香叶,2片香叶,2片,seasoning,0.6,per_unit
714,1479,,1565,八角,2个八角,2个,seasoning,2.0,per_unit
715,1479,,3871,桂皮,1块桂皮,1块,seasoning,2.0,per_unit
716,1479,,1648,冰糖,适量冰糖,适量,seasoning,0.0,vague
717,1479,,5856,肉蔻,1个肉蔻,1个,seasoning,100.0,category
718,1479,,4928,生抽,2勺生抽,2勺,seasoning,10.0,per_unit
719,1479,,5787,老抽,1.5勺老抽,1.5勺,seasoning,7.5,per_unit
720,1479,,6135,花雕料酒,1勺花雕料酒,1勺,seasoning,5.0,per_unit
721,1479,,2487,啤酒,1罐啤酒,1罐,seasoning,300.0,per_unit
722,1479,,3154,干辣椒,2个干辣椒,2个,seasoning,2.0,per_unit
723,1479,,6088,花椒,15粒花椒,15粒,seasoning,15.0,per_unit
724,1479,,7878,麻椒,1把麻椒,1把,seasoning,100.0,per_unit
725,1479,,7947,黄豆酱,1勺黄豆酱,1勺,seasoning,5.0,per_unit
726,1479,,6983,郫县豆瓣酱,1勺郫县豆瓣酱,1勺,seasoning,10.0,per_unit
727,1499,206,206,章鱼,200克章鱼,200克,main,200.0,explicit
728,1499,,5134,盐,适量盐,适量,seasoning,0.0,vague
729,1499,3,3,姜,5片姜,5片,main,40.0,per_unit
730,1499,,3600,料酒,3勺料酒,3勺,seasoning,15.0,per_unit
731,1499,2,2,蒜,5瓣大蒜,5瓣,main,25.0,per_unit
732,1499,9,9,香菜,两根香菜,两根,main,20,per_unit
733,1499,1,1,葱,两根葱,两根,main,20,per_unit
734,1499,95,95,朝天椒,4只朝天椒,4只,main,400.0,per_unit
735,1499,49,49,红椒,1只大红椒,1只,main,80.0,per_unit
736,1499,,4928,生抽,3勺生抽,3勺,seasoning,15.0,per_unit
737,1499,,5787,老抽,1勺老抽,1勺,seasoning,5.0,per_unit
