dish_id,ingredient_id,source_ingredient_id,match_type
154530,14,14,direct
154564,2,2,direct
154564,9,9,direct
154564,11,11,direct
154564,110,110,direct
154568,6,6,direct
154568,12,12,direct
154568,23,23,direct
154568,24,71,ancestor
154568,71,71,direct
154568,589,589,direct
154609,2,2,direct
154609,27,27,direct
154609,590,590,direct
154626,2,2,direct
154626,3,3,direct
154626,24,589,ancestor
154626,589,589,direct
154649,14,14,direct
154649,85,85,direct
154650,2,2,direct
154691,2,2,direct
154691,3,3,direct
154691,24,589,ancestor
154691,93,93,direct
154691,589,589,direct
154717,1,1,direct
154717,2,2,direct
154717,3,3,direct
154717,52,52,direct
154717,79,79,direct
154720,1,1,direct
154720,4,4,direct
154720,7,7,direct
154720,11,11,direct
154736,7,7,direct
154741,1,1,direct
154741,3,3,direct
154741,41,41,direct
154741,60,60,direct
154741,590,41,ancestor
154759,1,1,direct
154759,3,3,direct
154759,14,14,direct
154759,36,36,direct
154759,46,46,direct
154759,167,167,direct
154761,1,1,direct
154761,2,2,direct
154761,8,8,direct
154761,27,27,direct
154761,123,123,direct
154774,2,2,direct
154774,254,254,direct
154900,69,69,direct
154900,236,236,direct
154905,1,1,split
154905,2,2,split
154905,3,3,split
154905,11,11,direct
154905,74,74,direct
154921,2,2,direct
154921,136,136,direct
154925,1,1,split
154925,2,2,split
154925,3,3,split
154925,27,27,direct
154928,2,2,direct
154928,110,110,direct
154941,1,1,direct
154941,59,59,direct
154944,2,2,direct
154944,108,108,direct
154987,3,3,direct
154987,22,22,direct
154992,1,1,direct
154992,16,16,direct
154992,17,17,direct
155063,3,3,direct
155063,6,6,direct
155063,8,82,ancestor
155063,82,82,direct
155079,2,2,direct
155079,3,3,direct
155079,91,91,direct
155087,1,1,direct
155087,2,2,direct
155087,3,3,direct
155087,5,5,direct
155087,9,9,direct
155087,49,49,direct
155087,488,488,direct
155097,5,5,direct
155097,53,53,direct
155098,3,3,direct
155098,7,7,direct
155098,19,19,direct
155105,2,2,direct
155105,3,3,direct
155105,8,8,direct
155105,27,27,direct
155105,49,49,direct
155114,24,105,ancestor
155114,71,105,ancestor
155114,105,105,direct
155128,40,40,direct
155167,7,7,direct
155167,65,65,direct
155170,2,2,direct
155170,11,11,direct
155170,362,362,direct
155179,2,2,direct
155179,3,3,direct
155211,1,1,direct
155211,2,2,direct
155211,3,3,direct
155211,4,10,ancestor
155211,10,10,direct
155211,50,50,direct
155238,1,1,direct
155238,9,9,direct
155272,2,2,direct
155272,4,4,direct
155272,151,151,direct
155284,9,9,direct
155284,70,70,direct
155284,133,133,direct
155298,1,1,direct
155298,2,2,direct
155298,14,14,direct
155304,2,2,direct
155304,3,3,direct
155304,7,7,direct
155304,46,46,direct
155304,48,48,direct
155372,1,1,direct
155372,3,3,direct
155372,8,82,ancestor
155372,63,63,direct
155372,82,82,direct
155378,1,1,direct
155378,2,2,direct
155378,11,11,direct
155399,2,2,direct
155399,109,109,direct
155408,7,7,direct
155452,2,2,direct
155452,5,5,direct
155511,1,1,direct
155511,2,2,direct
155511,9,9,direct
155511,16,16,direct
155511,26,26,direct
155512,3,3,direct
155512,23,23,direct
155512,181,181,direct
155527,52,52,direct
155537,7,7,direct
155537,16,16,direct
155554,1,1,split
155554,2,2,direct
155554,9,9,split
155554,18,18,direct
155554,342,342,direct
155569,2,2,direct
155569,193,193,direct
155569,590,590,direct
155577,2,2,direct
155577,165,165,direct
155602,1,1,direct
155610,1,1,direct
155610,3,3,direct
155622,1,1,direct
155622,5,5,direct
155622,7,7,direct
155622,23,23,direct
155629,7,7,direct
155629,29,29,direct
155629,33,33,direct
155653,3,3,direct
155653,21,21,direct
155653,57,57,direct
155653,139,139,direct
155653,169,169,direct
155684,1,1,direct
155684,3,3,direct
155684,16,16,direct
155684,24,589,ancestor
155684,36,36,direct
155684,91,91,direct
155684,589,589,direct
155698,1,1,direct
155698,3,3,direct
155698,5,5,direct
155698,7,7,direct
155698,33,33,direct
155708,284,284,direct
155743,4,37,ancestor
155743,5,5,direct
155743,7,7,direct
155743,19,19,direct
155743,33,33,direct
155743,37,37,direct
155756,17,17,direct
155756,29,29,direct
155761,1,1,direct
155761,3,3,direct
155761,21,21,direct
155761,57,57,direct
155761,58,58,direct
155770,2,2,direct
155770,3,3,direct
155770,13,13,direct
155770,24,143,ancestor
155770,143,143,direct
155774,1,1,split
155774,2,2,split
155774,3,3,split
155774,4,4,direct
155774,11,11,direct
155780,2,2,direct
155780,3,3,direct
155780,5,5,direct
155780,11,11,direct
155780,12,12,direct
155780,24,71,ancestor
155780,27,27,direct
155780,71,71,direct
155780,234,234,direct
155780,590,234,ancestor
155789,2,2,direct
155789,5,5,direct
155789,17,17,direct
155789,69,69,direct
155789,138,138,direct
155826,5,5,direct
155826,7,7,direct
155826,14,14,direct
155826,66,66,direct
155830,110,110,direct
155846,3,3,direct
155846,221,221,direct
155866,4,10,ancestor
155866,9,9,direct
155866,10,10,direct
155866,12,12,direct
155866,18,18,direct
155866,36,36,direct
155871,14,14,direct
155894,7,7,direct
155894,14,14,direct
155907,9,9,direct
155932,2,2,direct
155932,145,145,direct
155933,3,3,direct
155952,5,5,direct
155952,7,7,direct
155952,14,14,direct
156031,1,1,direct
156031,2,2,direct
156031,3,3,direct
156031,11,11,direct
156031,12,12,direct
156031,23,23,direct
156031,24,589,ancestor
156031,46,46,direct
156031,50,50,direct
156031,589,589,direct
156033,29,29,direct
156100,7,7,direct
156100,134,134,direct
156100,380,380,direct
156113,9,9,direct
156130,1,1,direct
156130,2,2,direct
156130,3,3,direct
156130,24,24,direct
156159,9,9,direct
156167,66,66,direct
156177,3,3,direct
156177,5,5,direct
156177,6,6,direct
156177,15,15,direct
156177,16,16,direct
156177,19,19,direct
156177,24,15,ancestor
156201,1,1,direct
156201,2,2,direct
156201,3,3,direct
156201,12,12,direct
156201,24,71,ancestor
156201,71,71,direct
156213,2,2,direct
156213,3,3,direct
156213,95,95,direct
156272,238,238,direct
156281,1,1,direct
156281,7,7,direct
156281,33,33,direct
156281,48,48,direct
156281,76,76,direct
156281,138,138,direct
156326,2,2,direct
156326,109,109,direct
156379,1,1,direct
156379,2,2,direct
156379,3,3,direct
156379,9,9,direct
156379,88,88,direct
156416,1,1,direct
156416,2,2,direct
156416,108,108,direct
156419,1,1,direct
156419,7,7,direct
156419,14,14,direct
156438,7,7,direct
156438,145,145,direct
156542,46,46,direct
156542,65,65,direct
156544,6,6,direct
156544,7,7,direct
156544,36,36,direct
156544,40,40,direct
156544,69,69,direct
156544,92,92,direct
156544,130,130,direct
156558,7,7,direct
156570,3,3,direct
156570,18,18,direct
156591,1,1,direct
156591,2,2,direct
156591,3,3,direct
156591,9,9,direct
156612,1,1,direct
156612,23,23,direct
156622,17,17,direct
156647,2,2,direct
156647,3,3,direct
156647,5,5,direct
156648,60,60,direct
156655,2,2,direct
156655,3,3,direct
156655,49,49,direct
156655,76,76,direct
156655,88,88,direct
156658,5,5,direct
156658,7,7,direct
156718,2,2,direct
156718,11,11,direct
156718,14,14,direct
156718,110,110,direct
156719,7,7,direct
156719,14,14,direct
156740,1,1,direct
156740,2,2,direct
156740,3,3,direct
156740,14,14,direct
156740,50,50,direct
156799,1,1,split
156799,2,2,split
156799,3,3,split
156799,6,6,direct
156799,33,33,direct
156828,2,2,direct
156828,15,15,direct
156828,24,15,ancestor
156828,313,313,direct
156829,6,6,direct
156829,27,27,direct
156829,50,50,direct
156829,118,118,direct
156839,1,1,split
156839,2,2,split
156839,12,12,direct
156839,17,17,direct
156851,2,2,direct
156851,110,110,direct
156852,2,2,direct
156852,168,168,direct
156852,370,370,direct
156888,362,362,direct
156902,2,2,direct
156902,15,15,direct
156902,24,15,ancestor
156902,53,53,direct
156950,1,1,direct
156950,2,2,direct
156950,3,3,direct
156950,9,9,direct
156950,17,17,direct
156952,2,2,direct
156952,4,4,direct
156952,18,18,direct
156958,2,2,direct
156958,3,3,direct
156958,4,10,ancestor
156958,10,10,direct
156958,17,17,direct
156964,12,12,direct
156972,1,1,direct
156972,7,7,direct
156972,29,29,direct
156976,1,1,direct
156976,2,2,direct
156976,3,3,direct
156976,24,105,ancestor
156976,71,105,ancestor
156976,105,105,direct
156980,2,2,direct
156980,3,3,direct
156980,6,6,direct
156980,33,33,direct
156980,85,85,direct
156980,344,344,direct
157009,2,2,direct
157009,3,3,direct
157009,7,7,direct
157009,8,8,direct
157009,91,91,direct
157009,115,115,direct
157027,1,1,split
157027,3,3,split
157027,4,4,direct
157027,23,23,direct
157031,24,143,ancestor
157031,93,93,direct
157031,143,143,direct
157036,1,1,direct
157036,2,2,direct
157036,3,3,direct
157045,3,3,direct
157067,2,2,direct
157067,109,109,direct
157069,2,2,direct
157069,12,12,direct
157069,14,14,direct
157072,3,3,direct
157072,8,249,ancestor
157072,249,249,direct
157116,1,1,direct
157116,2,2,direct
157116,8,8,direct
157116,9,9,direct
157116,13,13,direct
157116,20,20,direct
157116,24,24,direct
157116,27,27,direct
157116,46,46,direct
157116,88,88,direct
157116,91,91,direct
157116,168,168,direct
157116,341,341,direct
157116,590,590,direct
157122,2,2,direct
157122,104,104,direct
157147,2,2,direct
157147,6,6,direct
157147,7,7,direct
157147,148,148,direct
157177,1,1,direct
157177,3,3,direct
157177,18,18,direct
157177,156,156,direct
157183,6,6,direct
157183,8,8,direct
157183,130,130,direct
157183,327,327,direct
157194,6,6,direct
157194,9,9,direct
157194,150,150,direct
157217,1,1,direct
157217,8,8,direct
157217,52,52,direct
157222,1,1,direct
157222,2,2,direct
157222,3,3,direct
157222,21,21,direct
157222,153,153,direct
157229,4,37,ancestor
157229,11,11,direct
157229,37,37,direct
157229,52,52,direct
157255,1,1,direct
157255,6,6,direct
157255,150,150,direct
157274,1,1,direct
157274,3,3,direct
157274,4,10,ancestor
157274,10,10,direct
157274,458,458,direct
157292,1,1,direct
157292,2,2,direct
157292,3,3,direct
157292,5,5,direct
157292,6,6,direct
157292,12,12,direct
157292,23,23,direct
157292,33,33,direct
157292,106,106,direct
157292,118,118,direct
157292,208,208,direct
157293,70,70,direct
157293,95,95,direct
157314,2,2,direct
157314,6,6,direct
157314,15,15,direct
157314,24,15,ancestor
157317,3,3,direct
157317,12,12,direct
157317,24,241,ancestor
157317,36,36,direct
157317,71,241,ancestor
157317,241,241,direct
157337,1,1,split
157337,2,2,split
157337,3,3,split
157337,50,50,direct
157337,110,110,direct
157436,2,2,direct
157436,9,9,direct
157436,57,57,direct
157495,1,1,direct
157495,3,3,direct
157495,292,292,direct
157568,1,1,direct
157568,2,2,direct
157568,18,18,direct
157568,590,590,direct
157605,1,1,direct
157605,2,2,direct
157605,3,3,direct
157605,18,18,direct
157605,110,110,direct
157606,2,2,direct
157606,24,589,ancestor
157606,558,558,direct
157606,589,589,direct
157616,8,197,ancestor
157616,197,197,direct
157641,2,2,direct
157641,3,3,direct
157641,4,4,direct
157641,6,6,direct
157641,9,9,direct
157641,12,12,direct
157676,1,1,direct
157676,2,2,direct
157676,7,7,direct
157676,84,84,direct
157713,6,6,direct
157713,7,7,direct
157713,80,80,direct
157720,1,1,direct
157720,3,3,direct
157720,181,181,direct
157720,340,340,direct
157739,2,2,direct
157739,11,11,direct
157739,12,12,direct
157739,110,110,direct
157765,1,1,direct
157765,3,3,direct
157765,382,382,direct
157801,4,37,ancestor
157801,18,18,direct
157801,37,37,direct
157801,52,52,direct
157803,6,6,direct
157809,23,23,direct
157809,44,44,direct
157822,11,11,direct
157822,26,26,direct
157834,7,7,direct
157834,254,254,direct
157881,1,1,direct
157881,2,2,direct
157881,18,18,direct
157886,7,7,direct
157886,15,15,direct
157886,24,15,ancestor
157886,26,26,direct
157902,1,1,split
157902,3,3,split
157902,12,12,direct
157921,3,3,direct
157921,23,23,direct
157921,24,141,ancestor
157921,71,141,ancestor
157921,141,141,direct
157936,2,2,direct
157936,53,53,direct
157942,1,1,direct
157942,3,3,direct
158015,6,6,direct
158025,9,9,direct
158025,15,15,direct
158025,24,15,ancestor
158041,2,2,direct
158041,7,7,direct
158041,49,49,direct
158041,222,222,direct
158051,1,1,direct
158051,2,2,direct
158051,4,4,direct
158051,17,17,direct
158058,1,1,direct
158058,3,3,direct
158058,4,10,ancestor
158058,7,7,direct
158058,10,10,direct
158091,12,12,direct
158091,111,111,direct
158097,436,436,direct
158209,1,1,direct
158209,2,2,direct
158209,3,3,direct
158267,104,104,direct
158317,24,589,ancestor
158317,589,589,direct
158329,4,10,ancestor
158329,10,10,direct
158329,63,63,direct
158337,4,32,ancestor
158337,32,32,direct
158365,265,265,direct
158376,1,1,direct
158376,6,6,direct
158376,15,15,direct
158376,16,16,direct
158376,19,19,direct
158376,24,15,ancestor
158378,1,1,direct
158378,3,3,direct
158378,4,32,ancestor
158378,32,32,direct
158378,63,63,direct
158405,4,37,ancestor
158405,7,7,direct
158405,37,37,direct
158431,2,2,direct
158431,70,70,direct
158473,14,14,direct
158479,41,41,direct
158479,590,41,ancestor
158485,4,4,direct
158485,7,7,direct
158485,110,110,direct
158490,6,6,direct
158490,11,11,direct
158490,80,80,direct
158490,134,134,direct
158532,7,7,direct
158532,19,19,direct
158532,41,41,direct
158532,590,41,ancestor
158545,3,3,direct
158545,5,5,direct
158559,64,64,direct
158565,1,1,direct
158565,3,3,direct
158565,41,41,direct
158565,81,81,direct
158565,590,41,ancestor
158567,5,5,direct
158567,29,29,direct
158581,2,2,direct
158581,6,6,direct
158581,104,104,direct
158612,2,2,direct
158612,3,3,direct
158612,49,49,direct
158612,81,81,direct
158667,1,1,direct
158667,9,9,direct
158667,58,58,direct
158689,6,6,direct
158720,1,1,direct
158720,2,2,direct
158720,3,3,direct
158720,7,7,direct
158720,44,44,direct
158720,243,243,direct
158750,1,1,direct
158750,2,2,direct
158750,3,3,direct
158750,590,590,direct
158757,4,10,ancestor
158757,10,10,direct
158765,2,2,direct
158765,3,3,direct
158765,110,110,direct
158771,7,7,direct
158771,110,110,direct
158786,1,1,direct
158786,95,95,direct
158786,161,161,direct
158795,44,44,direct
158807,3,3,direct
158807,12,12,direct
158807,164,164,direct
158807,242,242,direct
158931,2,2,direct
158931,16,16,direct
158931,40,40,direct
158931,49,49,direct
158953,7,7,direct
158953,21,21,direct
159029,2,2,direct
159029,3,3,direct
159029,11,11,direct
159054,11,11,direct
159054,15,15,direct
159054,24,15,ancestor
159079,1,1,direct
159079,2,2,direct
159079,3,3,direct
159079,4,4,direct
159079,11,11,direct
159079,50,50,direct
159090,1,1,direct
159104,1,1,direct
159104,7,7,direct
159112,1,1,direct
159112,2,2,direct
159112,3,3,direct
159112,265,265,direct
159135,6,6,direct
159135,8,8,direct
159147,6,6,direct
159147,7,7,direct
159147,56,56,direct
159147,61,61,direct
159147,145,145,direct
159147,211,211,direct
159147,382,382,direct
159164,1,1,direct
159164,2,2,direct
159164,29,29,direct
159193,1,1,direct
159193,3,3,direct
159193,11,11,direct
159213,2,2,direct
159213,3,3,direct
159213,73,73,direct
159261,1,1,direct
159261,9,9,direct
159261,16,16,direct
159261,27,27,direct
159264,2,2,direct
159264,4,4,direct
159264,11,11,direct
159264,33,33,direct
159275,3,3,direct
159283,54,54,direct
159315,2,2,direct
159315,3,3,direct
159315,80,80,direct
159315,184,184,direct
159337,2,2,direct
159337,4,4,direct
159337,19,19,direct
159346,1,1,direct
159346,4,4,direct
159346,7,7,direct
159370,46,46,direct
159423,2,2,direct
159423,7,7,direct
159423,14,14,direct
159423,33,33,direct
159427,6,6,direct
159427,344,344,direct
159428,2,2,direct
159428,5,5,direct
159428,14,14,direct
159524,12,12,direct
159524,84,84,direct
159605,2,2,direct
159605,3,3,direct
159605,6,6,direct
159605,8,82,ancestor
159605,12,12,direct
159605,82,82,direct
159608,118,118,direct
159634,1,1,direct
159634,2,2,direct
159634,46,46,direct
159634,91,91,direct
159656,1,1,direct
159656,2,2,direct
159658,1,1,direct
159658,3,3,direct
159658,16,16,direct
159702,1,1,direct
159702,3,3,direct
159702,4,10,ancestor
159702,10,10,direct
159702,29,29,direct
159745,2,2,direct
159745,40,40,direct
159804,59,59,direct
159804,395,395,direct
159805,2,2,direct
159805,3,3,direct
159805,4,10,ancestor
159805,10,10,direct
159805,91,91,direct
159815,7,7,direct
159833,1,1,split
159833,2,2,split
159833,3,3,split
159833,9,9,direct
159833,181,181,direct
159833,230,230,direct
159840,1,1,direct
159840,2,2,direct
159840,3,3,direct
159840,19,19,direct
159861,5,5,direct
159861,11,11,direct
159861,23,23,direct
159861,24,589,ancestor
159861,81,81,direct
159861,589,589,direct
159877,1,1,direct
159877,2,2,direct
159877,3,3,direct
159877,8,8,direct
159877,9,9,direct
159877,18,18,direct
159908,2,2,direct
159908,104,104,direct
159908,175,175,direct
159910,3,3,direct
159910,9,9,direct
159933,13,13,direct
159933,131,131,direct
159933,590,590,direct
159941,2,2,direct
159941,23,23,direct
159948,3,3,direct
159948,8,8,direct
159948,9,9,direct
159948,57,57,direct
160014,5,5,direct
160014,30,30,direct
160014,104,104,direct
160014,130,130,direct
160014,590,590,direct
160030,7,7,direct
160030,44,44,direct
160056,1,1,direct
160056,2,2,direct
160056,3,3,direct
160056,44,44,direct
160056,52,52,direct
160056,234,234,direct
160056,590,234,ancestor
160078,108,108,direct
160079,3,3,direct
160079,221,221,direct
160125,2,2,direct
160125,3,3,direct
160125,4,10,ancestor
160125,10,10,direct
160125,18,18,direct
160125,44,44,direct
160152,2,2,direct
160152,7,7,direct
160172,29,29,direct
160174,2,2,direct
160174,3,3,direct
160174,4,204,ancestor
160174,204,204,direct
160175,1,1,direct
160175,3,3,direct
160175,293,293,direct
160186,1,1,direct
160186,2,2,direct
160186,3,3,direct
160186,4,10,ancestor
160186,5,5,direct
160186,10,10,direct
160186,115,115,direct
160196,2,2,direct
160196,3,3,direct
160196,4,10,ancestor
160196,10,10,direct
160236,1,1,direct
160236,3,3,direct
160236,24,589,ancestor
160236,199,199,direct
160236,589,589,direct
160246,1,1,direct
160246,2,2,direct
160246,3,3,direct
160246,24,212,ancestor
160246,83,83,direct
160246,132,132,direct
160246,212,212,direct
160258,1,1,direct
160258,3,3,direct
160258,4,10,ancestor
160258,10,10,direct
160258,169,169,direct
160275,1,1,direct
160275,2,2,direct
160275,110,110,direct
160278,14,14,direct
160278,130,130,direct
160298,1,1,direct
160298,5,5,direct
160310,4,4,direct
160310,48,48,direct
160310,220,220,direct
160315,4,4,direct
160315,23,23,direct
160318,1,1,direct
160318,2,2,direct
160318,3,3,direct
160318,4,37,ancestor
160318,37,37,direct
160318,52,52,direct
160318,138,138,direct
160318,283,283,direct
160321,2,2,direct
160321,4,4,direct
160321,11,11,direct
160324,1,1,direct
160324,2,2,direct
160324,3,3,direct
160324,292,429,ancestor
160324,429,429,direct
160341,1,1,direct
160341,2,2,direct
160342,7,7,direct
160342,48,48,direct
160343,1,1,direct
160343,2,2,direct
160343,3,3,direct
160365,2,2,direct
160365,53,53,direct
160365,91,91,direct
160399,5,5,direct
160399,48,48,direct
160420,2,2,direct
160420,3,3,direct
160420,7,7,direct
160420,222,222,direct
160540,2,2,direct
160540,254,254,direct
160586,6,6,direct
160586,24,589,ancestor
160586,589,589,direct
160609,377,377,direct
160610,2,2,direct
160632,2,2,direct
160632,3,3,direct
160632,12,12,direct
160632,322,322,direct
160649,2,2,direct
160649,19,19,direct
160649,91,91,direct
160655,59,59,direct
160708,2,2,direct
160708,3,3,direct
160708,17,17,direct
160708,80,80,direct
160708,184,184,direct
160715,4,4,direct
160740,1,1,split
160740,2,2,split
160740,3,3,split
160740,4,4,direct
160740,515,515,direct
160747,1,1,direct
160747,181,181,direct
160758,2,2,direct
160764,1,1,direct
160764,2,2,direct
160764,562,562,direct
160770,1,1,direct
160770,2,2,direct
160770,3,3,direct
160770,12,12,direct
160779,2,2,direct
160779,8,8,direct
160779,27,27,direct
160782,1,1,direct
160782,3,3,direct
160782,4,10,ancestor
160782,10,10,direct
160782,74,74,direct
160782,111,111,direct
160782,138,138,direct
160790,145,145,direct
160820,2,2,direct
160820,3,3,direct
160820,383,383,direct
160912,21,21,direct
160912,64,64,direct
160917,6,6,direct
160917,8,8,direct
160917,12,12,direct
160918,1,1,split
160918,2,2,split
160918,3,3,split
160918,8,8,direct
160918,91,91,direct
160934,2,2,direct
160934,3,3,direct
160934,4,4,direct
160934,84,84,direct
160948,2,2,direct
160948,41,41,direct
160948,53,53,direct
160948,590,41,ancestor
160967,2,2,direct
160967,11,11,direct
160967,12,12,direct
160967,110,110,direct
160968,1,1,direct
160968,3,3,direct
160968,5,5,direct
160968,12,12,direct
160968,23,23,direct
160996,3,3,direct
160996,4,10,ancestor
160996,10,10,direct
160996,169,169,direct
160997,548,548,direct
161020,1,1,direct
161020,12,12,direct
161035,2,2,direct
161035,4,4,direct
161038,1,1,direct
161038,2,2,direct
161038,4,4,direct
161038,12,12,direct
161048,3,3,direct
161048,5,5,direct
161048,6,6,direct
161048,11,11,direct
161048,65,65,direct
161055,1,1,direct
161055,173,173,direct
161055,277,277,direct
161055,292,277,ancestor
161080,1,1,direct
161080,2,2,direct
161080,3,3,direct
161080,4,4,direct
161080,11,11,direct
161088,5,5,direct
161114,3,3,direct
161114,46,46,direct
161114,81,81,direct
161114,269,269,direct
161157,1,1,direct
161157,3,3,direct
161157,208,208,direct
161157,309,309,direct
161162,46,46,direct
161164,1,1,direct
161164,2,2,direct
161164,3,3,direct
161164,8,82,ancestor
161164,9,9,direct
161164,59,59,direct
161164,82,82,direct
161165,14,14,direct
161165,98,98,direct
161169,1,1,direct
161169,24,589,ancestor
161169,282,282,direct
161169,589,589,direct
161199,11,11,direct
161199,321,321,direct
161228,6,6,direct
161228,11,11,direct
161228,83,83,direct
161239,11,11,direct
161302,4,4,direct
161302,108,108,direct
161302,128,128,direct
161322,1,1,direct
161331,2,2,direct
161331,4,4,direct
161331,227,227,direct
161374,1,1,split
161374,2,2,split
161374,3,3,split
161374,4,4,direct
161394,1,1,direct
161394,2,2,direct
161394,3,3,direct
161396,5,5,direct
161396,6,6,direct
161396,8,8,direct
161396,11,11,direct
161408,1,1,direct
161408,3,3,direct
161408,126,126,direct
161432,3,3,direct
161441,2,2,direct
161451,83,83,direct
161461,1,1,direct
161461,108,108,direct
161478,3,3,direct
161478,4,4,direct
161478,57,57,direct
161478,108,108,direct
161479,1,1,split
161479,3,3,split
161479,24,589,ancestor
161479,26,26,direct
161479,589,589,direct
161491,1,1,direct
161491,7,7,direct
161491,14,14,direct
161491,46,46,direct
161491,75,75,direct
161507,2,2,direct
161507,103,103,direct
161507,104,104,direct
161508,2,2,direct
161526,3,3,direct
161526,8,82,ancestor
161526,59,59,direct
161526,82,82,direct
161541,2,2,direct
161541,69,69,direct
161555,58,58,direct
161572,1,1,direct
161572,2,2,direct
161572,3,3,direct
161572,70,70,direct
161572,126,126,direct
161576,5,5,direct
161576,6,6,direct
161576,12,12,direct
161576,24,24,direct
161576,74,74,direct
161576,299,299,direct
161578,2,2,direct
161578,265,265,direct
161603,2,2,direct
161603,4,10,ancestor
161603,10,10,direct
161603,48,48,direct
161603,95,95,direct
161608,7,7,direct
161674,2,2,direct
161674,3,3,direct
161674,4,37,ancestor
161674,37,37,direct
161687,14,14,direct
161687,66,66,direct
161691,6,6,direct
161691,7,7,direct
161691,11,11,direct
161691,33,33,direct
161715,6,6,direct
161715,53,53,direct
161763,5,5,direct
161763,7,7,direct
161763,29,29,direct
161794,2,2,direct
161794,53,53,direct
161813,1,1,direct
161813,3,3,direct
161813,8,82,ancestor
161813,12,12,direct
161813,14,14,direct
161813,82,82,direct
161815,2,2,direct
161815,3,3,direct
161815,24,589,ancestor
161815,129,129,direct
161815,589,589,direct
161833,1,1,direct
161833,2,2,direct
161833,3,3,direct
161833,91,91,direct
161833,590,590,direct
161899,2,2,direct
161899,23,23,direct
161926,3,3,direct
161926,6,6,direct
161926,8,8,direct
161926,12,12,direct
161941,3,3,direct
161941,9,9,direct
161941,88,88,direct
161941,108,108,direct
161965,3,3,direct
161965,4,204,ancestor
161965,21,21,direct
161965,57,57,direct
161965,87,87,direct
161965,204,204,direct
161999,1,1,direct
161999,2,2,direct
161999,12,12,direct
161999,14,14,direct
162001,2,2,direct
162001,12,12,direct
162001,110,110,direct
162040,1,1,direct
162040,2,2,direct
162040,3,3,direct
162040,13,13,direct
162040,108,108,direct
162051,1,1,direct
162051,2,2,direct
162051,49,49,direct
162051,169,169,direct
162052,1,1,split
162052,2,2,split
162052,3,3,split
162052,344,344,direct
162054,2,2,direct
162054,142,142,direct
162067,1,1,direct
162067,7,7,direct
162067,14,14,direct
162077,14,14,direct
162077,46,46,direct
162077,98,98,direct
162082,2,2,direct
162082,3,3,direct
162082,5,5,direct
162082,6,6,direct
162082,11,11,direct
162082,12,12,direct
162110,2,2,direct
162110,3,3,direct
162126,2,2,direct
162126,3,3,direct
162126,9,9,direct
162126,50,50,direct
162132,1,1,direct
162132,7,7,direct
162132,118,118,direct
162165,7,7,direct
162165,53,53,direct
162165,132,132,direct
162165,590,590,direct
162171,1,1,direct
162171,2,2,direct
162174,3,3,direct
162223,1,1,direct
162223,3,3,direct
162223,64,64,direct
162223,246,246,direct
162272,1,1,direct
162272,2,2,direct
162272,3,3,direct
162272,76,76,direct
162275,7,7,direct
162286,3,3,direct
162286,14,14,direct
162286,27,27,direct
162308,1,1,direct
162308,2,2,direct
162308,9,9,direct
162383,2,2,direct
162383,4,4,direct
162383,19,19,direct
162407,1,1,direct
162407,7,7,direct
162407,14,14,direct
162412,3,3,direct
162412,347,347,direct
162413,1,1,split
162413,2,2,split
162413,3,3,split
162413,182,182,direct
162472,3,3,direct
162472,221,221,direct
162518,2,2,direct
162518,50,50,direct
162518,114,114,direct
162518,236,236,direct
162518,256,256,direct
162537,2,2,direct
162537,3,3,direct
162537,8,155,ancestor
162537,18,18,direct
162537,155,155,direct
162543,1,1,direct
162543,2,2,direct
162543,3,3,direct
162543,9,9,direct
162543,15,15,direct
162543,24,15,ancestor
162543,26,26,direct
162552,11,11,direct
162552,24,589,ancestor
162552,93,93,direct
162552,589,589,direct
162555,2,2,direct
162555,3,3,direct
162555,49,49,direct
162555,110,110,direct
162577,44,44,direct
162582,2,2,direct
162582,3,3,direct
162582,5,5,direct
162582,8,8,direct
162582,49,49,direct
162617,1,1,direct
162617,2,2,direct
162617,14,14,direct
162649,1,1,direct
162649,243,243,direct
162677,1,1,direct
162677,2,2,direct
162677,3,3,direct
162677,4,10,ancestor
162677,10,10,direct
162683,88,88,direct
162683,254,254,direct
162699,1,1,direct
162699,2,2,direct
162699,3,3,direct
162699,23,23,direct
162699,24,105,ancestor
162699,71,105,ancestor
162699,105,105,direct
162705,1,1,direct
162705,68,68,direct
162705,108,108,direct
162715,2,2,direct
162715,3,3,direct
162715,83,83,direct
162715,118,118,direct
162734,1,1,direct
162734,7,7,direct
162734,40,40,direct
162771,2,2,direct
162771,11,11,direct
162784,2,2,direct
162784,3,3,direct
162800,2,2,direct
162800,19,19,direct
162811,1,1,direct
162811,2,2,direct
162811,3,3,direct
162817,2,2,direct
162817,168,168,direct
162819,1,1,direct
162819,4,10,ancestor
162819,10,10,direct
162838,110,110,direct
162853,4,37,ancestor
162853,5,5,direct
162853,11,11,direct
162853,37,37,direct
162870,2,2,direct
162870,84,84,direct
162879,11,11,direct
162884,231,231,direct
162961,11,11,direct
162966,1,1,direct
162966,4,4,direct
162966,228,228,direct
162971,3,3,direct
162971,6,6,direct
162971,9,9,direct
162971,15,15,direct
162971,19,19,direct
162971,24,15,ancestor
162971,46,46,direct
162971,91,91,direct
163009,1,1,direct
163009,12,12,direct
163009,27,27,direct
163055,3,3,direct
163055,6,6,direct
163055,7,7,direct
163055,222,222,direct
163067,1,1,direct
163067,2,2,direct
163067,3,3,direct
